trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN8491F3096967:2024-08-10T00:26:19Z,21:17:00,21:20:00,StopPoint:OCETGV INOUI-87584052,3,,0,0,
OCESN8491F3096967:2024-08-10T00:26:19Z,21:42:00,21:42:00,StopPoint:OCETGV INOUI-87581009,4,,1,0,
OCESN8491F3096968:2024-08-10T00:26:19Z,18:27:00,18:27:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8491F3096968:2024-08-10T00:26:19Z,19:45:00,19:54:00,StopPoint:OCETGV INOUI-87575001,1,,0,0,
OCESN8491F3096968:2024-08-10T00:26:19Z,20:33:00,20:36:00,StopPoint:OCETGV INOUI-87583005,2,,0,0,
OCESN8491F3096968:2024-08-10T00:26:19Z,21:17:00,21:20:00,StopPoint:OCETGV INOUI-87584052,3,,0,0,
OCESN8491F3096968:2024-08-10T00:26:19Z,21:42:00,21:42:00,StopPoint:OCETGV INOUI-87581009,4,,1,0,
OCESN8491F3097141:2024-08-10T00:26:19Z,18:27:00,18:27:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8491F3097141:2024-08-10T00:26:19Z,19:45:00,19:51:00,StopPoint:OCETGV INOUI-87575001,1,,0,0,
OCESN8491F3097141:2024-08-10T00:26:19Z,20:32:00,20:35:00,StopPoint:OCETGV INOUI-87583005,2,,0,0,
OCESN8491F3097141:2024-08-10T00:26:19Z,21:17:00,21:20:00,StopPoint:OCETGV INOUI-87584052,3,,0,0,
OCESN8491F3097141:2024-08-10T00:26:19Z,21:42:00,21:42:00,StopPoint:OCETGV INOUI-87581009,4,,1,0,
OCESN8495F2667197:2024-08-10T00:26:19Z,20:27:00,20:27:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8495F2667197:2024-08-10T00:26:19Z,21:45:00,21:54:00,StopPoint:OCETGV INOUI-87575001,1,,0,0,
OCESN8495F2667197:2024-08-10T00:26:19Z,22:37:00,22:40:00,StopPoint:OCETGV INOUI-87583005,2,,0,0,
OCESN8495F2667197:2024-08-10T00:26:19Z,23:23:00,23:26:00,StopPoint:OCETGV INOUI-87584052,3,,0,0,
OCESN8495F2667197:2024-08-10T00:26:19Z,23:47:00,23:47:00,StopPoint:OCETGV INOUI-87581009,4,,1,0,
OCESN8495F2667198:2024-08-10T00:26:19Z,20:27:00,20:27:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8495F2667198:2024-08-10T00:26:19Z,21:45:00,21:54:00,StopPoint:OCETGV INOUI-87575001,1,,0,0,
OCESN8495F2667198:2024-08-10T00:26:19Z,22:37:00,22:40:00,StopPoint:OCETGV INOUI-87583005,2,,0,0,
OCESN8495F2667198:2024-08-10T00:26:19Z,23:23:00,23:26:00,StopPoint:OCETGV INOUI-87584052,3,,0,0,
OCESN8495F2667198:2024-08-10T00:26:19Z,23:47:00,23:47:00,StopPoint:OCETGV INOUI-87581009,4,,1,0,
OCESN8495F3096983:2024-08-10T00:26:19Z,20:27:00,20:27:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8495F3096983:2024-08-10T00:26:19Z,21:45:00,21:54:00,StopPoint:OCETGV INOUI-87575001,1,,0,0,
OCESN8495F3096983:2024-08-10T00:26:19Z,22:34:00,22:37:00,StopPoint:OCETGV INOUI-87583005,2,,0,0,
OCESN8495F3096983:2024-08-10T00:26:19Z,23:23:00,23:26:00,StopPoint:OCETGV INOUI-87584052,3,,0,0,
OCESN8495F3096983:2024-08-10T00:26:19Z,23:47:00,23:47:00,StopPoint:OCETGV INOUI-87581009,4,,1,0,
OCESN8495F3096986:2024-08-10T00:26:19Z,20:27:00,20:27:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8495F3096986:2024-08-10T00:26:19Z,21:45:00,21:54:00,StopPoint:OCETGV INOUI-87575001,1,,0,0,
OCESN8495F3096986:2024-08-10T00:26:19Z,22:34:00,22:37:00,StopPoint:OCETGV INOUI-87583005,2,,0,0,
OCESN8495F3096986:2024-08-10T00:26:19Z,23:18:00,23:21:00,StopPoint:OCETGV INOUI-87584052,3,,0,0,
OCESN8495F3096986:2024-08-10T00:26:19Z,23:42:00,23:42:00,StopPoint:OCETGV INOUI-87581009,4,,1,0,
OCESN8495F3096987:2024-08-10T00:26:19Z,20:27:00,20:27:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8495F3096987:2024-08-10T00:26:19Z,21:45:00,21:54:00,StopPoint:OCETGV INOUI-87575001,1,,0,0,
OCESN8495F3096987:2024-08-10T00:26:19Z,22:34:00,22:37:00,StopPoint:OCETGV INOUI-87583005,2,,0,0,
OCESN8495F3096987:2024-08-10T00:26:19Z,23:25:00,23:28:00,StopPoint:OCETGV INOUI-87584052,3,,0,0,
OCESN8495F3096987:2024-08-10T00:26:19Z,23:49:00,23:49:00,StopPoint:OCETGV INOUI-87581009,4,,1,0,
OCESN8500F3097105:2024-06-10T00:28:51Z,05:58:00,05:58:00,StopPoint:OCETGV INOUI-87586008,0,,0,1,
OCESN8500F3097105:2024-06-10T00:28:51Z,07:06:00,07:12:00,StopPoint:OCETGV INOUI-87581009,1,,0,0,
OCESN8500F3097105:2024-06-10T00:28:51Z,09:16:00,09:16:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8501F3094507:2024-04-16T00:31:58Z,06:11:00,06:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8501F3094507:2024-04-16T00:31:58Z,08:14:00,08:20:00,StopPoint:OCETGV INOUI-87581009,1,,0,0,
OCESN8501F3094507:2024-04-16T00:31:58Z,09:22:00,09:25:00,StopPoint:OCETGV INOUI-87586008,2,,0,0,
OCESN8501F3094507:2024-04-16T00:31:58Z,10:31:00,10:31:00,StopPoint:OCETGV INOUI-87611004,3,,1,0,
OCESN8501F3097117:2024-04-16T00:31:58Z,06:10:00,06:10:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8501F3097117:2024-04-16T00:31:58Z,08:14:00,08:20:00,StopPoint:OCETGV INOUI-87581009,1,,0,0,
OCESN8501F3097117:2024-04-16T00:31:58Z,09:22:00,09:25:00,StopPoint:OCETGV INOUI-87586008,2,,0,0,
OCESN8501F3097117:2024-04-16T00:31:58Z,10:30:00,10:30:00,StopPoint:OCETGV INOUI-87611004,3,,1,0,
OCESN8502F2666728:2024-08-10T00:26:19Z,06:19:00,06:19:00,StopPoint:OCETGV INOUI-87611004,0,,0,1,
OCESN8502F2666728:2024-08-10T00:26:19Z,06:51:00,06:54:00,StopPoint:OCETGV INOUI-87611244,1,,0,0,
OCESN8502F2666728:2024-08-10T00:26:19Z,07:29:00,07:32:00,StopPoint:OCETGV INOUI-87586008,2,,0,0,
OCESN8502F2666728:2024-08-10T00:26:19Z,08:40:00,08:46:00,StopPoint:OCETGV INOUI-87581009,3,,0,0,
OCESN8502F2666728:2024-08-10T00:26:19Z,10:49:00,10:49:00,StopPoint:OCETGV INOUI-87391003,4,,1,0,
OCESN8502F3099534:2024-05-01T00:28:50Z,06:16:00,06:16:00,StopPoint:OCETGV INOUI-87611004,0,,0,1,
OCESN8502F3099534:2024-05-01T00:28:50Z,06:47:00,06:50:00,StopPoint:OCETGV INOUI-87611244,1,,0,0,
OCESN8502F3099534:2024-05-01T00:28:50Z,07:30:00,07:33:00,StopPoint:OCETGV INOUI-87586008,2,,0,0,
OCESN8502F3099534:2024-05-01T00:28:50Z,08:40:00,08:46:00,StopPoint:OCETGV INOUI-87581009,3,,0,0,
OCESN8502F3099534:2024-05-01T00:28:50Z,10:49:00,10:49:00,StopPoint:OCETGV INOUI-87391003,4,,1,0,
OCESN8502F3099535:2024-05-04T00:34:18Z,06:16:00,06:16:00,StopPoint:OCETGV INOUI-87611004,0,,0,1,
OCESN8502F3099535:2024-05-04T00:34:18Z,06:47:00,06:50:00,StopPoint:OCETGV INOUI-87611244,1,,0,0,
OCESN8502F3099535:2024-05-04T00:34:18Z,07:30:00,07:33:00,StopPoint:OCETGV INOUI-87586008,2,,0,0,
OCESN8502F3099535:2024-05-04T00:34:18Z,08:40:00,08:46:00,StopPoint:OCETGV INOUI-87581009,3,,0,0,
OCESN8502F3099535:2024-05-04T00:34:18Z,10:49:00,10:49:00,StopPoint:OCETGV INOUI-87391003,4,,1,0,
OCESN8502F3148355:2024-07-27T00:41:07Z,06:19:00,06:19:00,StopPoint:OCETGV INOUI-87611004,0,,0,1,
OCESN8502F3148355:2024-07-27T00:41:07Z,06:51:00,06:54:00,StopPoint:OCETGV INOUI-87611244,1,,0,0,
OCESN8502F3148355:2024-07-27T00:41:07Z,07:29:00,07:32:00,StopPoint:OCETGV INOUI-87586008,2,,0,0,
OCESN8502F3148355:2024-07-27T00:41:07Z,08:40:00,08:46:00,StopPoint:OCETGV INOUI-87581009,3,,0,0,
OCESN8502F3148355:2024-07-27T00:41:07Z,10:49:00,10:49:00,StopPoint:OCETGV INOUI-87391003,4,,1,0,
OCESN8503F2667242:2024-04-18T00:30:09Z,07:11:00,07:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8503F2667242:2024-04-18T00:30:09Z,09:14:00,09:24:00,StopPoint:OCETGV INOUI-87581009,1,,0,0,
OCESN8503F2667242:2024-04-18T00:30:09Z,10:26:00,10:29:00,StopPoint:OCETGV INOUI-87586008,2,,0,0,
OCESN8503F2667242:2024-04-18T00:30:09Z,11:37:00,11:37:00,StopPoint:OCETGV INOUI-87611004,3,,1,0,
OCESN8503F3086693:2024-05-04T00:34:18Z,07:11:00,07:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8503F3086693:2024-05-04T00:34:18Z,09:14:00,09:24:00,StopPoint:OCETGV INOUI-87581009,1,,0,0,
OCESN8503F3086693:2024-05-04T00:34:18Z,10:26:00,10:29:00,StopPoint:OCETGV INOUI-87586008,2,,0,0,
OCESN8503F3086693:2024-05-04T00:34:18Z,11:37:00,11:37:00,StopPoint:OCETGV INOUI-87611004,3,,1,0,
OCESN8503F3097134:2024-04-16T00:31:58Z,07:11:00,07:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8503F3097134:2024-04-16T00:31:58Z,09:14:00,09:24:00,StopPoint:OCETGV INOUI-87581009,1,,0,0,
OCESN8503F3097134:2024-04-16T00:31:58Z,10:25:00,10:28:00,StopPoint:OCETGV INOUI-87586008,2,,0,0,
OCESN8503F3097134:2024-04-16T00:31:58Z,11:37:00,11:37:00,StopPoint:OCETGV INOUI-87611004,3,,1,0,
OCESN8503F3097135:2024-04-16T00:31:58Z,07:11:00,07:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8503F3097135:2024-04-16T00:31:58Z,09:14:00,09:24:00,StopPoint:OCETGV INOUI-87581009,1,,0,0,
OCESN8503F3097135:2024-04-16T00:31:58Z,10:25:00,10:28:00,StopPoint:OCETGV INOUI-87586008,2,,0,0,
OCESN8503F3097135:2024-04-16T00:31:58Z,11:37:00,11:37:00,StopPoint:OCETGV INOUI-87611004,3,,1,0,
OCESN8503F3097137:2024-08-10T00:26:19Z,07:11:00,07:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8503F3097137:2024-08-10T00:26:19Z,09:14:00,09:24:00,StopPoint:OCETGV INOUI-87581009,1,,0,0,
OCESN8503F3097137:2024-08-10T00:26:19Z,10:25:00,10:28:00,StopPoint:OCETGV INOUI-87586008,2,,0,0,
OCESN8503F3097137:2024-08-10T00:26:19Z,11:37:00,11:37:00,StopPoint:OCETGV INOUI-87611004,3,,1,0,
OCESN8503F3367210:2024-07-26T00:28:41Z,07:11:00,07:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8503F3367210:2024-07-26T00:28:41Z,09:14:00,09:24:00,StopPoint:OCETGV INOUI-87581009,1,,0,0,
OCESN8503F3367210:2024-07-26T00:28:41Z,10:25:00,10:28:00,StopPoint:OCETGV INOUI-87586008,2,,0,0,
OCESN8503F3367210:2024-07-26T00:28:41Z,11:37:00,11:37:00,StopPoint:OCETGV INOUI-87611004,3,,1,0,
OCESN8504F2596836:2024-08-10T00:26:19Z,08:19:00,08:19:00,StopPoint:OCETGV INOUI-87611004,0,,0,1,
OCESN8504F2596836:2024-08-10T00:26:19Z,08:50:00,08:53:00,StopPoint:OCETGV INOUI-87611244,1,,0,0,
OCESN8504F2596836:2024-08-10T00:26:19Z,09:29:00,09:32:00,StopPoint:OCETGV INOUI-87586008,2,,0,0,
OCESN8504F2596836:2024-08-10T00:26:19Z,10:40:00,10:46:00,StopPoint:OCETGV INOUI-87581009,3,,1,0,
OCESN8504F2596836:2024-08-10T00:26:19Z,12:49:00,12:49:00,StopPoint:OCETGV INOUI-87391003,4,,1,0,
OCESN8504F3097147:2024-05-07T00:31:41Z,08:18:00,08:18:00,StopPoint:OCETGV INOUI-87611004,0,,0,1,
OCESN8504F3097147:2024-05-07T00:31:41Z,08:49:00,08:52:00,StopPoint:OCETGV INOUI-87611244,1,,0,0,
OCESN8504F3097147:2024-05-07T00:31:41Z,09:30:00,09:33:00,StopPoint:OCETGV INOUI-87586008,2,,0,0,
OCESN8504F3097147:2024-05-07T00:31:41Z,10:40:00,10:46:00,StopPoint:OCETGV INOUI-87581009,3,,0,0,
OCESN8504F3097147:2024-05-07T00:31:41Z,12:49:00,12:49:00,StopPoint:OCETGV INOUI-87391003,4,,1,0,
OCESN8504F3097148:2024-05-07T00:31:41Z,08:18:00,08:18:00,StopPoint:OCETGV INOUI-87611004,0,,0,1,
OCESN8504F3097148:2024-05-07T00:31:41Z,08:49:00,08:52:00,StopPoint:OCETGV INOUI-87611244,1,,0,0,
OCESN8504F3097148:2024-05-07T00:31:41Z,09:30:00,09:33:00,StopPoint:OCETGV INOUI-87586008,2,,0,0,
OCESN8504F3097148:2024-05-07T00:31:41Z,10:40:00,10:46:00,StopPoint:OCETGV INOUI-87581009,3,,0,0,
OCESN8504F3097148:2024-05-07T00:31:41Z,12:49:00,12:49:00,StopPoint:OCETGV INOUI-87391003,4,,1,0,
OCESN8504F3097149:2024-05-07T00:31:41Z,08:18:00,08:18:00,StopPoint:OCETGV INOUI-87611004,0,,0,1,
OCESN8504F3097149:2024-05-07T00:31:41Z,08:49:00,08:52:00,StopPoint:OCETGV INOUI-87611244,1,,0,0,
OCESN8504F3097149:2024-05-07T00:31:41Z,09:30:00,09:33:00,StopPoint:OCETGV INOUI-87586008,2,,0,0,
OCESN8504F3097149:2024-05-07T00:31:41Z,10:40:00,10:46:00,StopPoint:OCETGV INOUI-87581009,3,,0,0,
OCESN8504F3097149:2024-05-07T00:31:41Z,12:49:00,12:49:00,StopPoint:OCETGV INOUI-87391003,4,,1,0,
OCESN8504F3168085:2024-07-27T00:41:07Z,08:19:00,08:19:00,StopPoint:OCETGV INOUI-87611004,0,,0,1,
OCESN8504F3168085:2024-07-27T00:41:07Z,08:50:00,08:53:00,StopPoint:OCETGV INOUI-87611244,1,,0,0,
OCESN8504F3168085:2024-07-27T00:41:07Z,09:29:00,09:32:00,StopPoint:OCETGV INOUI-87586008,2,,0,0,
OCESN8504F3168085:2024-07-27T00:41:07Z,10:40:00,10:46:00,StopPoint:OCETGV INOUI-87581009,3,,1,0,
OCESN8504F3168085:2024-07-27T00:41:07Z,12:49:00,12:49:00,StopPoint:OCETGV INOUI-87391003,4,,1,0,
OCESN8504F3168087:2024-07-23T00:28:40Z,08:19:00,08:19:00,StopPoint:OCETGV INOUI-87611004,0,,0,1,
OCESN8504F3168087:2024-07-23T00:28:40Z,08:50:00,08:53:00,StopPoint:OCETGV INOUI-87611244,1,,0,0,
OCESN8504F3168087:2024-07-23T00:28:40Z,09:29:00,09:32:00,StopPoint:OCETGV INOUI-87586008,2,,0,0,
OCESN8504F3168087:2024-07-23T00:28:40Z,10:40:00,10:46:00,StopPoint:OCETGV INOUI-87581009,3,,1,0,
OCESN8504F3168087:2024-07-23T00:28:40Z,12:49:00,12:49:00,StopPoint:OCETGV INOUI-87391003,4,,1,0,
OCESN8505F3097161:2024-07-11T00:32:23Z,11:11:00,11:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8505F3097161:2024-07-11T00:32:23Z,13:14:00,13:20:00,StopPoint:OCETGV INOUI-87581009,1,,0,0,
OCESN8505F3097161:2024-07-11T00:32:23Z,14:22:00,14:25:00,StopPoint:OCETGV INOUI-87586008,2,,0,0,
OCESN8505F3097161:2024-07-11T00:32:23Z,15:05:00,15:08:00,StopPoint:OCETGV INOUI-87611244,3,,0,0,
OCESN8505F3097161:2024-07-11T00:32:23Z,15:35:00,15:35:00,StopPoint:OCETGV INOUI-87611004,4,,1,0,
OCESN8505F3097162:2024-07-11T00:32:23Z,11:11:00,11:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8505F3097162:2024-07-11T00:32:23Z,13:14:00,13:20:00,StopPoint:OCETGV INOUI-87581009,1,,0,0,
OCESN8505F3097162:2024-07-11T00:32:23Z,14:22:00,14:25:00,StopPoint:OCETGV INOUI-87586008,2,,0,0,
OCESN8505F3097162:2024-07-11T00:32:23Z,15:05:00,15:08:00,StopPoint:OCETGV INOUI-87611244,3,,0,0,
OCESN8505F3097162:2024-07-11T00:32:23Z,15:35:00,15:35:00,StopPoint:OCETGV INOUI-87611004,4,,1,0,
OCESN8505F3097163:2024-07-11T00:32:23Z,11:11:00,11:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8505F3097163:2024-07-11T00:32:23Z,13:14:00,13:20:00,StopPoint:OCETGV INOUI-87581009,1,,0,0,
OCESN8505F3097163:2024-07-11T00:32:23Z,14:22:00,14:25:00,StopPoint:OCETGV INOUI-87586008,2,,0,0,
OCESN8505F3097163:2024-07-11T00:32:23Z,15:05:00,15:08:00,StopPoint:OCETGV INOUI-87611244,3,,0,0,
OCESN8505F3097163:2024-07-11T00:32:23Z,15:35:00,15:35:00,StopPoint:OCETGV INOUI-87611004,4,,1,0,
OCESN8505F3097164:2024-07-11T00:32:23Z,11:11:00,11:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8505F3097164:2024-07-11T00:32:23Z,13:14:00,13:20:00,StopPoint:OCETGV INOUI-87581009,1,,0,0,
OCESN8505F3097164:2024-07-11T00:32:23Z,14:22:00,14:25:00,StopPoint:OCETGV INOUI-87586008,2,,0,0,
OCESN8505F3097164:2024-07-11T00:32:23Z,15:05:00,15:08:00,StopPoint:OCETGV INOUI-87611244,3,,0,0,
OCESN8505F3097164:2024-07-11T00:32:23Z,15:35:00,15:35:00,StopPoint:OCETGV INOUI-87611004,4,,1,0,
OCESN8505F3097165:2024-08-10T00:26:19Z,11:11:00,11:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8505F3097165:2024-08-10T00:26:19Z,13:14:00,13:20:00,StopPoint:OCETGV INOUI-87581009,1,,0,0,
OCESN8505F3097165:2024-08-10T00:26:19Z,14:22:00,14:25:00,StopPoint:OCETGV INOUI-87586008,2,,0,0,
OCESN8505F3097165:2024-08-10T00:26:19Z,15:01:00,15:04:00,StopPoint:OCETGV INOUI-87611244,3,,0,0,
OCESN8505F3097165:2024-08-10T00:26:19Z,15:33:00,15:33:00,StopPoint:OCETGV INOUI-87611004,4,,1,0,
OCESN8505F3097166:2024-08-05T00:28:13Z,11:11:00,11:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8505F3097166:2024-08-05T00:28:13Z,13:14:00,13:20:00,StopPoint:OCETGV INOUI-87581009,1,,0,0,
OCESN8505F3097166:2024-08-05T00:28:13Z,14:22:00,14:25:00,StopPoint:OCETGV INOUI-87586008,2,,0,0,
OCESN8505F3097166:2024-08-05T00:28:13Z,15:01:00,15:04:00,StopPoint:OCETGV INOUI-87611244,3,,0,0,
OCESN8505F3097166:2024-08-05T00:28:13Z,15:33:00,15:33:00,StopPoint:OCETGV INOUI-87611004,4,,1,0,
OCESN8505F3097167:2024-07-27T00:41:07Z,11:11:00,11:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8505F3097167:2024-07-27T00:41:07Z,13:14:00,13:20:00,StopPoint:OCETGV INOUI-87581009,1,,0,0,
OCESN8505F3097167:2024-07-27T00:41:07Z,14:22:00,14:25:00,StopPoint:OCETGV INOUI-87586008,2,,0,0,
OCESN8505F3097167:2024-07-27T00:41:07Z,15:01:00,15:04:00,StopPoint:OCETGV INOUI-87611244,3,,0,0,
OCESN8505F3097167:2024-07-27T00:41:07Z,15:33:00,15:33:00,StopPoint:OCETGV INOUI-87611004,4,,1,0,
OCESN8505F3133292:2024-07-23T00:28:40Z,11:11:00,11:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8505F3133292:2024-07-23T00:28:40Z,13:14:00,13:20:00,StopPoint:OCETGV INOUI-87581009,1,,0,0,
OCESN8505F3133292:2024-07-23T00:28:40Z,14:22:00,14:25:00,StopPoint:OCETGV INOUI-87586008,2,,0,0,
OCESN8505F3133292:2024-07-23T00:28:40Z,15:01:00,15:04:00,StopPoint:OCETGV INOUI-87611244,3,,0,0,
OCESN8505F3133292:2024-07-23T00:28:40Z,15:33:00,15:33:00,StopPoint:OCETGV INOUI-87611004,4,,1,0,
OCESN8508F2872391:2024-07-26T00:28:41Z,10:34:00,10:34:00,StopPoint:OCETGV INOUI-87611004,0,,0,1,
OCESN8508F2872391:2024-07-26T00:28:41Z,12:40:00,12:46:00,StopPoint:OCETGV INOUI-87581009,1,,0,0,
OCESN8508F2872391:2024-07-26T00:28:41Z,14:49:00,14:49:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8508F3097181:2024-06-20T00:38:09Z,10:32:00,10:32:00,StopPoint:OCETGV INOUI-87611004,0,,0,1,
OCESN8508F3097181:2024-06-20T00:38:09Z,12:40:00,12:46:00,StopPoint:OCETGV INOUI-87581009,1,,0,0,
OCESN8508F3097181:2024-06-20T00:38:09Z,14:49:00,14:49:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8508F3097182:2024-06-20T00:38:09Z,10:32:00,10:32:00,StopPoint:OCETGV INOUI-87611004,0,,0,1,
OCESN8508F3097182:2024-06-20T00:38:09Z,12:40:00,12:46:00,StopPoint:OCETGV INOUI-87581009,1,,0,0,
OCESN8508F3097182:2024-06-20T00:38:09Z,14:49:00,14:49:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8508F3097183:2024-06-20T00:38:09Z,10:32:00,10:32:00,StopPoint:OCETGV INOUI-87611004,0,,0,1,
OCESN8508F3097183:2024-06-20T00:38:09Z,12:40:00,12:46:00,StopPoint:OCETGV INOUI-87581009,1,,0,0,
OCESN8508F3097183:2024-06-20T00:38:09Z,14:49:00,14:49:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8508F3370095:2024-08-06T00:26:38Z,10:34:00,10:34:00,StopPoint:OCETGV INOUI-87611004,0,,0,1,
OCESN8508F3370095:2024-08-06T00:26:38Z,12:40:00,12:46:00,StopPoint:OCETGV INOUI-87581009,1,,0,0,
OCESN8508F3370095:2024-08-06T00:26:38Z,14:49:00,14:49:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8509F3097187:2024-08-09T00:28:34Z,15:11:00,15:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8509F3097187:2024-08-09T00:28:34Z,17:14:00,17:20:00,StopPoint:OCETGV INOUI-87581009,1,,0,1,
OCESN8509F3097187:2024-08-09T00:28:34Z,19:22:00,19:22:00,StopPoint:OCETGV INOUI-87611004,2,,1,0,
OCESN8509F3097188:2024-07-26T00:28:41Z,15:11:00,15:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8509F3097188:2024-07-26T00:28:41Z,17:14:00,17:20:00,StopPoint:OCETGV INOUI-87581009,1,,0,1,
OCESN8509F3097188:2024-07-26T00:28:41Z,19:22:00,19:22:00,StopPoint:OCETGV INOUI-87611004,2,,1,0,
OCESN8509F3097189:2024-08-04T00:27:29Z,15:11:00,15:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8509F3097189:2024-08-04T00:27:29Z,17:14:00,17:20:00,StopPoint:OCETGV INOUI-87581009,1,,0,1,
OCESN8509F3097189:2024-08-04T00:27:29Z,19:22:00,19:22:00,StopPoint:OCETGV INOUI-87611004,2,,1,0,
OCESN8509F3097192:2024-07-26T00:28:41Z,15:11:00,15:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8509F3097192:2024-07-26T00:28:41Z,17:14:00,17:20:00,StopPoint:OCETGV INOUI-87581009,1,,0,1,
OCESN8509F3097192:2024-07-26T00:28:41Z,19:22:00,19:22:00,StopPoint:OCETGV INOUI-87611004,2,,1,0,
OCESN8509F3097193:2024-07-06T00:31:25Z,15:11:00,15:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8509F3097193:2024-07-06T00:31:25Z,17:14:00,17:20:00,StopPoint:OCETGV INOUI-87581009,1,,0,0,
OCESN8509F3097193:2024-07-06T00:31:25Z,19:27:00,19:27:00,StopPoint:OCETGV INOUI-87611004,2,,1,0,
OCESN8509F3097194:2024-07-06T00:31:25Z,15:11:00,15:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8509F3097194:2024-07-06T00:31:25Z,17:14:00,17:20:00,StopPoint:OCETGV INOUI-87581009,1,,0,0,
OCESN8509F3097194:2024-07-06T00:31:25Z,19:27:00,19:27:00,StopPoint:OCETGV INOUI-87611004,2,,1,0,
OCESN8509F3155256:2024-07-06T00:31:25Z,15:11:00,15:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8509F3155256:2024-07-06T00:31:25Z,17:14:00,17:20:00,StopPoint:OCETGV INOUI-87581009,1,,0,0,
OCESN8509F3155256:2024-07-06T00:31:25Z,19:27:00,19:27:00,StopPoint:OCETGV INOUI-87611004,2,,1,0,
OCESN8511F3313232:2024-08-06T00:26:38Z,13:59:00,13:59:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8511F3313232:2024-08-06T00:26:38Z,14:08:00,14:11:00,StopPoint:OCETGV INOUI-87393702,1,,0,1,
OCESN8511F3313232:2024-08-06T00:26:38Z,16:08:00,16:12:00,StopPoint:OCETGV INOUI-87581009,2,,0,0,
OCESN8511F3313232:2024-08-06T00:26:38Z,18:29:00,18:29:00,StopPoint:OCETGV INOUI-87611004,3,,1,0,
OCESN8512F2872254:2024-04-16T00:31:58Z,12:24:00,12:24:00,StopPoint:OCETGV INOUI-87611004,0,,0,1,
OCESN8512F2872254:2024-04-16T00:31:58Z,13:32:00,13:35:00,StopPoint:OCETGV INOUI-87586008,1,,0,0,
OCESN8512F2872254:2024-04-16T00:31:58Z,14:40:00,14:46:00,StopPoint:OCETGV INOUI-87581009,2,,1,0,
OCESN8512F2872254:2024-04-16T00:31:58Z,15:20:00,15:23:00,StopPoint:OCETGV INOUI-87583005,3,,0,0,
OCESN8512F2872254:2024-04-16T00:31:58Z,17:09:00,17:09:00,StopPoint:OCETGV INOUI-87391003,4,,1,0,
OCESN8512F2979200:2024-04-16T00:31:58Z,12:24:00,12:24:00,StopPoint:OCETGV INOUI-87611004,0,,0,1,
OCESN8512F2979200:2024-04-16T00:31:58Z,13:32:00,13:35:00,StopPoint:OCETGV INOUI-87586008,1,,0,0,
OCESN8512F2979200:2024-04-16T00:31:58Z,14:40:00,14:46:00,StopPoint:OCETGV INOUI-87581009,2,,1,0,
OCESN8512F2979200:2024-04-16T00:31:58Z,15:20:00,15:23:00,StopPoint:OCETGV INOUI-87583005,3,,0,0,
