Trip ID,Departure Date,Departure Time,Arrival Time,Stops,Origin,Destination,trip_headsign
OCESN8451F3133277:2024-09-17T00:20:00Z,20240917,17:43:00,20:06:00,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '17:43:00', 0], ['Angoulême', '19:27:00', 0, '19:30:00', 0], ['Bordeaux Saint-Jean', '20:06:00', 0, 0, 0]]",Paris Montparnasse Hall 1 - 2,Bordeaux Saint-Jean,8451.0
OCESN7061F3241458:2024-09-17T00:20:00Z,20240917,17:45:00,18:48:00,"[['Paris Gare du Nord', 0, 0, '17:45:00', 0], ['Lille Flandres', '18:48:00', 0, 0, 0]]",Paris Gare du Nord,Lille Flandres,7061.0
OCESN6949F3134960:2024-09-17T00:20:00Z,20240917,17:46:00,21:40:00,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '17:46:00', 0], ['Mâcon - Loché TGV', '19:19:00', 0, '19:22:00', 0], ['Chambéry - Challes-les-Eaux', '20:42:00', 0, '20:56:00', 0], ['Aix-les-Bains le Revard', '21:07:00', 0, '21:10:00', 0], ['Annecy', '21:40:00', 0, 0, 0]]",Paris Gare de Lyon Hall 1 - 2,Annecy,6949.0
OCESN8420F3300229:2024-09-17T00:20:00Z,20240917,17:46:00,19:49:00,"[['Bordeaux Saint-Jean', 0, 0, '17:46:00', 0], ['Paris Montparnasse Hall 1 - 2', '19:49:00', 0, 0, 0]]",Bordeaux Saint-Jean,Paris Montparnasse Hall 1 - 2,8420.0
OCESN6708F3133706:2024-09-17T00:20:00Z,20240917,17:47:00,20:49:00,"[['Mulhouse', 0, 0, '17:47:00', 0], ['Belfort - Montbéliard TGV', '18:08:00', 0, '18:11:00', 0], ['Besançon Franche-Comté TGV', '18:32:00', 0, '18:35:00', 0], ['Dijon', '19:02:00', 0, '19:06:00', 0], ['Montbard', '19:44:00', 0, '19:47:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '20:49:00', 0, 0, 0]]",Mulhouse,Paris Gare de Lyon Hall 1 - 2,6708.0
OCESN6628F3132607:2024-05-04T00:34:18Z,20240917,17:50:00,20:08:00,"[['Lyon Perrache', 0, 0, '17:50:00', 0], ['Lyon Part Dieu', '17:58:00', 0, '18:04:00', 0], ['Le Creusot-TGV', '18:44:00', 0, '18:47:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '20:08:00', 0, 0, 0]]",Lyon Perrache,Paris Gare de Lyon Hall 1 - 2,6628.0
OCESN6627F3132740:2024-05-04T00:34:18Z,20240917,17:51:00,20:10:00,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '17:51:00', 0], ['Le Creusot-TGV', '19:11:00', 0, '19:14:00', 0], ['Lyon Part Dieu', '19:56:00', 0, '20:02:00', 0], ['Lyon Perrache', '20:10:00', 0, 0, 0]]",Paris Gare de Lyon Hall 1 - 2,Lyon Perrache,6627.0
OCESN7181F3300814:2024-09-15T00:19:40Z,20240917,17:51:00,19:34:00,"[['Paris Gare du Nord', 0, 0, '17:51:00', 0], ['Arras', '18:40:00', 0, '18:44:00', 0], ['Douai', '18:58:00', 0, '19:09:00', 0], ['Valenciennes', '19:34:00', 0, 0, 0]]",Paris Gare du Nord,Valenciennes,7181.0
OCESN7581F3335298:2024-09-15T00:19:40Z,20240917,17:51:00,20:41:00,"[['Paris Gare du Nord', 0, 0, '17:51:00', 0], ['Arras', '18:40:00', 0, '18:48:00', 0], ['Lille Europe', '19:08:00', 0, '19:15:00', 0], ['Calais - Fréthun', '19:43:00', 0, '19:54:00', 0], ['Boulogne sur Mer', '20:12:00', 0, '20:15:00', 0], ['Étaples - Le Touquet', '20:30:00', 0, '20:33:00', 0], ['Rang-du-Fliers - Verton - Berck', '20:41:00', 0, 0, 0]]",Paris Gare du Nord,Rang-du-Fliers - Verton - Berck,7581.0
OCESN8905F3134109:2024-09-17T00:20:00Z,20240917,17:51:00,20:35:00,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '17:51:00', 0], ['Angers Saint-Laud', '19:14:00', 0, '19:17:00', 0], ['Nantes', '19:54:00', 0, '20:00:00', 0], ['Saint-Nazaire', '20:35:00', 0, 0, 0]]",Paris Montparnasse Hall 1 - 2,Saint-Nazaire,8905.0
OCESN6260F3132876:2024-05-04T00:34:18Z,20240917,17:52:00,21:05:00,"[['Montpellier Sud de France', 0, 0, '17:52:00', 0], ['Nîmes Pont du Gard', '18:10:00', 0, '18:13:00', 0], ['Valence TGV Rhône-Alpes Sud', '18:50:00', 0, '18:53:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '21:05:00', 0, 0, 0]]",Montpellier Sud de France,Paris Gare de Lyon Hall 1 - 2,6260.0
OCESN9579F3372129:2024-09-17T00:20:00Z,20240917,17:52:00,21:04:00,"[['Paris Est', 0, 0, '17:52:00', 0], ['Strasbourg', '19:38:00', 0, '19:42:00', 0], ['Karlsruhe Hbf', '20:25:00', 0, '20:28:00', 0], ['Stuttgart Hbf', '21:04:00', 0, 0, 0]]",Paris Est,Stuttgart Hbf,9579.0
OCESN6866F3173632:2024-09-17T00:20:00Z,20240917,17:54:00,20:54:00,"[['Toulon', 0, 0, '17:54:00', 0], ['Marseille Saint-Charles', '18:53:00', 0, '19:12:00', 0], ['Aix-en-Provence TGV', '19:23:00', 0, '19:26:00', 0], ['Avignon TGV', '19:46:00', 0, '19:49:00', 0], ['Lyon Part Dieu', '20:54:00', 0, 0, 0]]",Toulon,Lyon Part Dieu,6866.0
OCESN9550F3245448:2024-09-16T00:23:36Z,20240917,17:54:00,22:52:00,"[['Francfort sur le Main', 0, 0, '17:54:00', 0], ['Mannheim Hbf', '19:36:00', 0, '19:40:00', 0], ['Kaiserslautern Hbf', '20:21:00', 0, '20:22:00', 0], ['Sarrebruck', '20:59:00', 0, '21:00:00', 0], ['Forbach', '21:09:00', 0, '21:12:00', 0], ['Paris Est', '22:52:00', 0, 0, 0]]",Francfort sur le Main,Paris Est,9550.0
OCESN8317F2666563:2024-09-15T00:19:40Z,20240917,17:55:00,19:15:00,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '17:55:00', 0], ['Vendôme - Villiers-sur-Loir', '18:40:00', 0, '18:43:00', 0], ['Saint-Pierre-des-Corps', '19:07:00', 0, '19:10:00', 0], ['Tours', '19:15:00', 0, 0, 0]]",Paris Montparnasse Hall 1 - 2,Tours,8317.0
OCESN9277F3131452:2024-09-17T00:20:00Z,20240917,17:55:00,21:37:00,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '17:55:00', 0], ['Dijon', '19:30:00', 0, '19:33:00', 0], ['Mouchard', '20:10:00', 0, '20:12:00', 0], ['Frasne', '20:40:00', 0, '20:42:00', 0], ['Vallorbe', '20:57:00', 0, '21:02:00', 0], ['Lausanne', '21:37:00', 0, 0, 0]]",Paris Gare de Lyon Hall 1 - 2,Lausanne,9277.0
OCESN6852F3152619:2024-09-14T00:20:37Z,20240917,17:57:00,22:39:00,"[['Nice-Ville', 0, 0, '17:57:00', 0], ['Antibes', '18:16:00', 0, '18:19:00', 0], ['Cannes', '18:30:00', 0, '18:34:00', 0], ['Saint-Raphaël Valescure', '18:54:00', 0, '18:57:00', 0], ['Toulon', '19:45:00', 0, '19:49:00', 0], ['Marseille Blancarde', '20:36:00', 0, '20:42:00', 0], ['Aix-en-Provence TGV', '20:55:00', 0, '20:58:00', 0], ['Avignon TGV', '21:18:00', 0, '21:21:00', 0], ['Valence TGV Rhône-Alpes Sud', '21:53:00', 0, '21:56:00', 0], ['Lyon Part Dieu', '22:39:00', 0, 0, 0]]",Nice-Ville,Lyon Part Dieu,6852.0
OCESN6206F3160012:2024-09-15T00:19:40Z,20240917,17:58:00,23:18:00,"[['Perpignan', 0, 0, '17:58:00', 0], ['Narbonne', '18:36:00', 0, '18:39:00', 0], ['Béziers', '18:52:00', 0, '18:55:00', 0], ['Agde', '19:06:00', 0, '19:09:00', 0], ['Sète', '19:22:00', 0, '19:25:00', 0], ['Montpellier Saint-Roch', '19:44:00', 0, '19:51:00', 0], ['Nîmes Centre', '20:16:00', 0, '20:20:00', 0], ['Valence TGV Rhône-Alpes Sud', '21:02:00', 0, '21:05:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '23:18:00', 0, 0, 0]]",Perpignan,Paris Gare de Lyon Hall 1 - 2,6206.0
OCESN8637F3138021:2024-07-18T00:28:32Z,20240917,18:00:00,21:49:00,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '18:00:00', 0], ['Rennes', '19:25:00', 0, '19:33:00', 0], ['Saint-Brieuc', '20:17:00', 0, '20:20:00', 0], ['Guingamp', '20:34:00', 0, '20:36:00', 0], ['Morlaix', '21:05:00', 0, '21:08:00', 0], ['Landerneau', '21:32:00', 0, '21:34:00', 0], ['Brest', '21:49:00', 0, 0, 0]]",Paris Montparnasse Hall 1 - 2,Brest,8637.0
OCESN8731F3138418:2024-09-17T00:20:00Z,20240917,18:00:00,21:27:00,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '18:00:00', 0], ['Rennes', '19:25:00', 0, '19:29:00', 0], ['Vannes', '20:25:00', 0, '20:28:00', 0], ['Lorient', '20:51:00', 0, '20:54:00', 0], ['Quimper', '21:27:00', 0, 0, 0]]",Paris Montparnasse Hall 1 - 2,Quimper,8731.0
OCESN8586F3366989:2024-07-24T00:30:14Z,20240917,18:02:00,22:53:00,"[['Lourdes', 0, 0, '18:02:00', 0], ['Pau', '18:27:00', 0, '18:30:00', 0], ['Orthez', '18:50:00', 0, '18:53:00', 0], ['Dax', '19:20:00', 0, '19:29:00', 0], ['Bordeaux Saint-Jean', '20:42:00', 0, '20:50:00', 0], ['Paris Montparnasse Hall 1 - 2', '22:53:00', 0, 0, 0]]",Lourdes,Paris Montparnasse Hall 1 - 2,8586.0
OCESN2573F3436071:2024-09-14T00:20:37Z,20240917,18:07:00,21:05:00,"[['Paris Est', 0, 0, '18:07:00', 0], ['Meuse TGV', '19:07:00', 0, '19:09:00', 0], ['Nancy', '19:44:00', 0, '19:58:00', 0], ['Épinal', '20:40:00', 0, '20:43:00', 0], ['Remiremont', '21:05:00', 0, 0, 0]]",Paris Est,Remiremont,2573.0
OCESN2593F3161051:2024-09-17T00:20:00Z,20240917,18:07:00,20:47:00,"[['Paris Est', 0, 0, '18:07:00', 0], ['Meuse TGV', '19:07:00', 0, '19:09:00', 0], ['Nancy', '19:44:00', 0, '19:50:00', 0], ['Lunéville', '20:08:00', 0, '20:11:00', 0], ['Saint-Dié-des-Vosges', '20:47:00', 0, 0, 0]]",Paris Est,Saint-Dié-des-Vosges,2593.0
OCESN7238F3166211:2024-09-15T00:19:40Z,20240917,18:08:00,20:09:00,"[['Dunkerque', 0, 0, '18:08:00', 0], ['Lille Europe', '18:40:00', 0, '18:51:00', 0], ['Arras', '19:13:00', 0, '19:18:00', 0], ['Paris Gare du Nord', '20:09:00', 0, 0, 0]]",Dunkerque,Paris Gare du Nord,7238.0
OCESN6153F2603901:2024-09-17T00:20:00Z,20240917,18:10:00,22:11:00,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '18:10:00', 0], ['Marseille Saint-Charles', '21:14:00', 0, '21:28:00', 0], ['Toulon', '22:11:00', 0, 0, 0]]",Paris Gare de Lyon Hall 1 - 2,Toulon,6153.0
OCESN6825F3065652:2024-09-16T00:23:36Z,20240917,18:10:00,22:23:00,"[['Lyon Part Dieu', 0, 0, '18:10:00', 0], ['Valence TGV Rhône-Alpes Sud', '18:45:00', 0, '18:50:00', 0], ['Nîmes Centre', '19:33:00', 0, '19:36:00', 0], ['Montpellier Saint-Roch', '20:01:00', 0, '20:06:00', 0], ['Sète', '20:22:00', 0, '20:25:00', 0], ['Béziers', '20:47:00', 0, '20:50:00', 0], ['Narbonne', '21:03:00', 0, '21:06:00', 0], ['Carcassonne', '21:35:00', 0, '21:38:00', 0], ['Toulouse Matabiau', '22:23:00', 0, 0, 0]]",Lyon Part Dieu,Toulouse Matabiau,6825.0
OCESN2548F3166543:2024-09-14T00:20:37Z,20240917,18:11:00,19:48:00,"[['Nancy', 0, 0, '18:11:00', 0], ['Meuse TGV', '18:44:00', 0, '18:47:00', 0], ['Paris Est', '19:48:00', 0, 0, 0]]",Nancy,Paris Est,2548.0
OCESN8551F3137174:2024-05-04T00:34:18Z,20240917,18:11:00,22:47:00,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '18:11:00', 0], ['Bordeaux Saint-Jean', '20:14:00', 0, '20:20:00', 0], ['Dax', '21:30:00', 0, '21:34:00', 0], ['Bayonne', '22:03:00', 0, '22:06:00', 0], ['Biarritz', '22:16:00', 0, '22:19:00', 0], ['Saint-Jean-de-Luz - Ciboure', '22:32:00', 0, '22:34:00', 0], ['Hendaye', '22:47:00', 0, 0, 0]]",Paris Montparnasse Hall 1 - 2,Hendaye,8551.0
OCESN8592F3134808:2024-07-03T00:30:15Z,20240917,18:11:00,23:22:00,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '18:11:00', 0], ['Bordeaux Saint-Jean', '20:14:00', 0, '20:20:00', 0], ['Dax', '21:30:00', 0, '21:38:00', 0], ['Orthez', '22:04:00', 0, '22:07:00', 0], ['Pau', '22:28:00', 0, '22:31:00', 0], ['Lourdes', '22:56:00', 0, '23:06:00', 0], ['Tarbes', '23:22:00', 0, 0, 0]]",Paris Montparnasse Hall 1 - 2,Tarbes,8592.0
OCESN7068F3246252:2024-09-17T00:20:00Z,20240917,18:12:00,19:14:00,"[['Lille Flandres', 0, 0, '18:12:00', 0], ['Paris Gare du Nord', '19:14:00', 0, 0, 0]]",Lille Flandres,Paris Gare du Nord,7068.0
OCESN8550F3137157:2024-09-17T00:20:00Z,20240917,18:12:00,22:53:00,"[['Hendaye', 0, 0, '18:12:00', 0], ['Saint-Jean-de-Luz - Ciboure', '18:23:00', 0, '18:25:00', 0], ['Biarritz', '18:35:00', 0, '18:38:00', 0], ['Bayonne', '18:51:00', 0, '18:54:00', 0], ['Dax', '19:24:00', 0, '19:29:00', 0], ['Bordeaux Saint-Jean', '20:42:00', 0, '20:50:00', 0], ['Paris Montparnasse Hall 1 - 2', '22:53:00', 0, 0, 0]]",Hendaye,Paris Montparnasse Hall 1 - 2,8550.0
OCESN6195F3101803:2024-09-17T00:20:00Z,20240917,18:14:00,22:34:00,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '18:14:00', 0], ['Lyon Saint-Exupéry TGV', '20:05:00', 0, '20:14:00', 0], ['Valence Ville', '20:41:00', 0, '20:44:00', 0], ['Montélimar', '21:07:00', 0, '21:10:00', 0], ['Orange', '21:34:00', 0, '21:37:00', 0], ['Avignon Centre', '21:51:00', 0, '21:54:00', 0], ['Arles', '22:12:00', 0, '22:15:00', 0], ['Miramas', '22:34:00', 0, 0, 0]]",Paris Gare de Lyon Hall 1 - 2,Miramas,6195.0
OCESN6925F2742441:2024-09-17T00:20:00Z,20240917,18:14:00,21:13:00,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '18:14:00', 0], ['Lyon Saint-Exupéry TGV', '20:05:00', 0, '20:10:00', 0], ['Grenoble', '21:13:00', 0, 0, 0]]",Paris Gare de Lyon Hall 1 - 2,Grenoble,6925.0
OCESN7065F3301381:2024-09-14T00:20:37Z,20240917,18:15:00,19:18:00,"[['Paris Gare du Nord', 0, 0, '18:15:00', 0], ['Lille Flandres', '19:18:00', 0, 0, 0]]",Paris Gare du Nord,Lille Flandres,7065.0
OCESN8093F3086587:2024-09-17T00:20:00Z,20240917,18:15:00,21:01:00,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '18:15:00', 0], ['Laval', '19:27:00', 0, '19:30:00', 0], ['Vitré', '19:48:00', 0, '19:50:00', 0], ['Rennes', '20:10:00', 0, '20:14:00', 0], ['Dol-de-Bretagne', '20:45:00', 0, '20:48:00', 0], ['Saint-Malo', '21:01:00', 0, 0, 0]]",Paris Montparnasse Hall 1 - 2,Saint-Malo,8093.0
OCESN7674F3367208:2024-07-06T00:31:25Z,20240917,18:16:00,23:09:00,"[['Toulouse Matabiau', 0, 0, '18:16:00', 0], ['Montauban Ville Bourbon', '18:48:00', 0, '18:51:00', 0], ['Agen', '19:31:00', 0, '19:34:00', 0], ['Bordeaux Saint-Jean', '20:40:00', 0, '20:45:00', 0], ['Angoulême', '21:20:00', 0, '21:23:00', 0], ['Paris Montparnasse Hall 1 - 2', '23:09:00', 0, 0, 0]]",Toulouse Matabiau,Paris Montparnasse Hall 1 - 2,7674.0
OCESN9844F3245438:2024-09-14T00:20:37Z,20240917,18:17:00,22:18:00,"[['Bruxelles Midi', 0, 0, '18:17:00', 0], ['Lille Europe', '18:51:00', 0, '19:01:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '19:54:00', 0, '20:00:00', 0], ['Marne-la-Vallée Chessy', '20:09:00', 0, '20:13:00', 0], ['Lyon Part Dieu', '22:00:00', 0, '22:10:00', 0], ['Lyon Perrache', '22:18:00', 0, 0, 0]]",Bruxelles Midi,Lyon Perrache,9844.0
OCESN9781F3071215:2024-09-16T00:23:36Z,20240917,18:18:00,21:29:00,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '18:18:00', 0], ['Bourg-en-Bresse', '20:07:00', 0, '20:10:00', 0], ['Nurieux Gare', '20:35:00', 0, '20:38:00', 0], ['Bellegarde', '21:00:00', 0, '21:03:00', 0], ['Geneve', '21:29:00', 0, 0, 0]]",Paris Gare de Lyon Hall 1 - 2,Geneve,9781.0
OCESN2425F3384411:2024-09-17T00:20:00Z,20240917,18:22:00,20:08:00,"[['Paris Est', 0, 0, '18:22:00', 0], ['Strasbourg', '20:08:00', 0, 0, 0]]",Paris Est,Strasbourg,2425.0
OCESN5124F3133033:2024-07-31T00:26:32Z,20240917,18:22:00,22:18:00,"[['Lille Europe', 0, 0, '18:22:00', 0], ['Arras', '18:41:00', 0, '18:46:00', 0], ['TGV Haute Picardie', '19:06:00', 0, '19:15:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '19:44:00', 0, '20:00:00', 0], ['Marne-la-Vallée Chessy', '20:09:00', 0, '20:13:00', 0], ['Lyon Part Dieu', '22:00:00', 0, '22:10:00', 0], ['Lyon Perrache', '22:18:00', 0, 0, 0]]",Lille Europe,Lyon Perrache,5124.0
OCESN9223F3156970:2024-09-17T00:20:00Z,20240917,18:22:00,22:26:00,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '18:22:00', 0], ['Dijon', '19:57:00', 0, '20:01:00', 0], ['Mulhouse', '21:03:00', 0, '21:06:00', 0], ['Basel SBB', '21:26:00', 0, '21:33:00', 0], ['Zuerich HB', '22:26:00', 0, 0, 0]]",Paris Gare de Lyon Hall 1 - 2,Zuerich HB,9223.0
OCESN2454F3090807:2024-09-17T00:20:00Z,20240917,18:23:00,20:16:00,"[['Strasbourg', 0, 0, '18:23:00', 0], ['Champagne-Ardenne TGV', '19:31:00', 0, '19:34:00', 0], ['Paris Est', '20:16:00', 0, 0, 0]]",Strasbourg,Paris Est,2454.0
OCESN8821F2587049:2024-05-04T00:34:18Z,20240917,18:23:00,20:19:00,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '18:23:00', 0], ['Nantes', '20:19:00', 0, 0, 0]]",Paris Montparnasse Hall 1 - 2,Nantes,8821.0
OCESN9780F3156641:2024-09-16T00:23:36Z,20240917,18:24:00,21:42:00,"[['Geneve', 0, 0, '18:24:00', 0], ['Bellegarde', '18:56:00', 0, '19:02:00', 0], ['Bourg-en-Bresse', '19:49:00', 0, '19:52:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '21:42:00', 0, 0, 0]]",Geneve,Paris Gare de Lyon Hall 1 - 2,9780.0
OCESN2253F3163182:2024-09-15T00:19:40Z,20240917,18:25:00,19:14:00,"[['Paris Est', 0, 0, '18:25:00', 0], ['Reims', '19:14:00', 0, 0, 0]]",Paris Est,Reims,2253.0
OCESN2751F3153127:2024-09-17T00:20:00Z,20240917,18:25:00,20:35:00,"[['Paris Est', 0, 0, '18:25:00', 0], ['Reims', '19:14:00', 0, '19:21:00', 0], ['Rethel', '19:41:00', 0, '19:43:00', 0], ['Charleville-Mézières', '20:11:00', 0, '20:20:00', 0], ['Sedan', '20:35:00', 0, 0, 0]]",Paris Est,Sedan,2751.0
OCESN6669F3159940:2024-09-14T00:20:37Z,20240917,18:26:00,20:36:00,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '18:26:00', 0], ['Lyon Part Dieu', '20:22:00', 0, '20:28:00', 0], ['Lyon Perrache', '20:36:00', 0, 0, 0]]",Paris Gare de Lyon Hall 1 - 2,Lyon Perrache,6669.0
OCESN8391F3095250:2024-09-17T00:20:00Z,20240917,18:27:00,21:21:00,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '18:27:00', 0], ['Poitiers', '19:45:00', 0, '19:49:00', 0], [""Saint-Maixent-L'École"", '20:18:00', 0, '20:21:00', 0], ['Niort', '20:37:00', 0, '20:40:00', 0], ['Surgères', '20:58:00', 0, '21:00:00', 0], ['La Rochelle', '21:21:00', 0, 0, 0]]",Paris Montparnasse Hall 1 - 2,La Rochelle,8391.0
OCESN8491F2979134:2024-09-14T00:20:37Z,20240917,18:27:00,21:42:00,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '18:27:00', 0], ['Poitiers', '19:45:00', 0, '19:54:00', 0], ['Angoulême', '20:33:00', 0, '20:36:00', 0], ['Libourne', '21:17:00', 0, '21:20:00', 0], ['Bordeaux Saint-Jean', '21:42:00', 0, 0, 0]]",Paris Montparnasse Hall 1 - 2,Bordeaux Saint-Jean,8491.0
OCESN7836F3241729:2024-09-16T00:23:36Z,20240917,18:29:00,23:13:00,"[['Marseille Saint-Charles', 0, 0, '18:29:00', 0], ['Aix-en-Provence TGV', '18:40:00', 0, '18:43:00', 0], ['Avignon TGV', '19:02:00', 0, '19:05:00', 0], ['Lyon Saint-Exupéry TGV', '19:57:00', 0, '20:02:00', 0], ['Marne-la-Vallée Chessy', '21:47:00', 0, '21:51:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '22:01:00', 0, '22:06:00', 0], ['Tourcoing', '23:13:00', 0, 0, 0]]",Marseille Saint-Charles,Tourcoing,7836.0
OCESN8319F2864214:2024-09-14T00:20:37Z,20240917,18:31:00,19:45:00,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '18:31:00', 0], ['Vendôme - Villiers-sur-Loir', '19:13:00', 0, '19:16:00', 0], ['Saint-Pierre-des-Corps', '19:36:00', 0, '19:40:00', 0], ['Tours', '19:45:00', 0, 0, 0]]",Paris Montparnasse Hall 1 - 2,Tours,8319.0
OCESN8345F3367359:2024-09-15T00:19:40Z,20240917,18:31:00,20:32:00,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '18:31:00', 0], ['Vendôme - Villiers-sur-Loir', '19:13:00', 0, '19:16:00', 0], ['Saint-Pierre-des-Corps', '19:36:00', 0, '19:44:00', 0], ['Châtellerault', '20:10:00', 0, '20:13:00', 0], ['Poitiers', '20:32:00', 0, 0, 0]]",Paris Montparnasse Hall 1 - 2,Poitiers,8345.0
OCESN9234F3132726:2024-09-17T00:20:00Z,20240917,18:34:00,22:43:00,"[['Zuerich HB', 0, 0, '18:34:00', 0], ['Basel SBB', '19:28:00', 0, '19:34:00', 0], ['Mulhouse', '19:54:00', 0, '19:57:00', 0], ['Belfort - Montbéliard TGV', '20:19:00', 0, '20:22:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '22:43:00', 0, 0, 0]]",Zuerich HB,Paris Gare de Lyon Hall 1 - 2,9234.0
