trip_headsign,Departure Date,Departure Time,Origin,Arrival Time,Destination,Stops
6165,2024-09-17,11:22:00,Paris Gare de Lyon Hall 1 - 2,18:43:00,Nice-Ville,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '11:22:00', 0], ['Avignon TGV', '14:51:00', 3000, '14:59:00', 3300], ['Toulon', '16:39:00', 5400, '16:43:00', 5400], ['Saint-Raphaël Valescure', '17:42:00', 6000, '17:45:00', 6000], ['Cannes', '18:10:00', 6000, '18:14:00', 6000], ['Antibes', '18:23:00', 6000, '18:26:00', 6000], ['Nice-Ville', '18:43:00', 6000, 0, 0]]"
9879,2024-09-17,11:24:00,Luxembourg,18:50:00,Montpellier Sud de France,"[['Luxembourg', 0, 0, '11:24:00', 0], ['Thionville', '11:50:00', 300, '11:53:00', 300], ['Metz', '12:10:00', 300, '12:15:00', 300], ['Strasbourg', '13:02:00', 300, '13:06:00', 60], ['Mulhouse', '13:54:00', 0, '13:57:00', 0], ['Belfort - Montbéliard TGV', '14:18:00', 0, '14:21:00', 0], ['Besançon Franche-Comté TGV', '14:41:00', 0, '14:44:00', 0], ['Dijon', '15:11:00', 0, '15:21:00', 0], ['Mâcon', '16:18:00', 0, '16:21:00', 0], ['Lyon Part Dieu', '16:56:00', 0, '17:10:00', 0], ['Valence TGV Rhône-Alpes Sud', '17:46:00', 0, '17:51:00', 0], ['Nîmes Pont du Gard', '18:27:00', 0, '18:30:00', 0], ['Montpellier Sud de France', '18:50:00', 0, 0, 0]]"
6176,2024-09-17,12:03:00,Nice-Ville,18:30:00,Paris Gare de Lyon Hall 1 - 2,"[['Nice-Ville', 0, 0, '12:03:00', 0], ['Antibes', '12:16:00', 0, '12:20:00', 0], ['Cannes', '12:30:00', 0, '12:34:00', 0], ['Saint-Raphaël Valescure', '12:55:00', 0, '13:03:00', 300], ['Toulon', '13:50:00', 300, '13:54:00', 300], ['Marseille Saint-Charles', '14:37:00', 300, '14:46:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '18:30:00', 2400, 0, 0]]"
9866,2024-09-17,12:14:00,Marseille Saint-Charles,17:48:00,Bruxelles Midi,"[['Marseille Saint-Charles', 0, 0, '12:14:00', 0], ['Aix-en-Provence TGV', '12:25:00', 0, '12:28:00', 0], ['Avignon TGV', '12:47:00', 0, '12:51:00', 0], ['Lyon Part Dieu', '13:53:00', 0, '14:00:00', 0], ['Marne-la-Vallée Chessy', '15:51:00', 300, '15:55:00', 300], ['Aéroport Charles de Gaulle 2 TGV', '16:05:00', 300, '16:12:00', 300], ['Lille Europe', '17:03:00', 300, '17:14:00', 300], ['Bruxelles Midi', '17:48:00', 300, 0, 0]]"
5537,2024-09-17,12:26:00,Nancy,20:41:00,Toulon,"[['Nancy', 0, 0, '12:26:00', 0], ['Strasbourg', '13:29:00', 0, '13:37:00', 0], ['Colmar', '14:05:00', 0, '14:08:00', 0], ['Mulhouse', '14:36:00', 0, '14:40:00', 0], ['Belfort - Montbéliard TGV', '15:02:00', 0, '15:06:00', 0], ['Besançon Franche-Comté TGV', '15:29:00', 0, '15:36:00', 0], ['Dijon', '16:04:00', 0, '16:20:00', 0], ['Beaune', '16:39:00', 0, '16:42:00', 0], ['Lyon Part Dieu', '17:56:00', 0, '18:06:00', 0], ['Avignon TGV', '19:08:00', 0, '19:11:00', 0], ['Aix-en-Provence TGV', '19:30:00', 0, '19:33:00', 0], ['Marseille Saint-Charles', '19:45:00', 0, '19:59:00', 0], ['Toulon', '20:41:00', 0, 0, 0]]"
7673,2024-09-17,12:37:00,Paris Montparnasse Hall 1 - 2,17:42:00,Toulouse Matabiau,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '12:37:00', 0], ['Massy TGV', '12:46:00', 0, '12:49:00', 0], ['Angoulême', '14:29:00', 0, '14:32:00', 0], ['Bordeaux Saint-Jean', '15:08:00', 0, '15:19:00', 0], ['Agen', '16:22:00', 0, '16:25:00', 0], ['Montauban Ville Bourbon', '17:05:00', 0, '17:08:00', 0], ['Toulouse Matabiau', '17:42:00', 300, 0, 0]]"
8582,2024-09-17,12:38:00,Tarbes,17:49:00,Paris Montparnasse Hall 1 - 2,"[['Tarbes', 0, 0, '12:38:00', 0], ['Lourdes', '12:52:00', 0, '13:02:00', 0], ['Pau', '13:27:00', 0, '13:35:00', 300], ['Orthez', '13:55:00', 300, '13:58:00', 300], ['Dax', '14:25:00', 300, '14:29:00', 0], ['Bordeaux Saint-Jean', '15:40:00', 0, '15:46:00', 0], ['Paris Montparnasse Hall 1 - 2', '17:49:00', 0, 0, 0]]"
5306,2024-09-17,12:44:00,Nantes,17:49:00,Lyon Perrache,"[['Nantes', 0, 0, '12:44:00', 0], ['Angers Saint-Laud', '13:23:00', 0, '13:26:00', 0], ['Saumur', '13:46:00', 0, '13:49:00', 0], ['Saint-Pierre-des-Corps', '14:24:00', 0, '14:28:00', 0], ['Massy TGV', '15:18:00', 0, '15:26:00', 0], ['Lyon Part Dieu', '17:30:00', 0, '17:40:00', 0], ['Lyon Perrache', '17:49:00', 0, 0, 0]]"
6941,2024-09-17,12:46:00,Paris Gare de Lyon Hall 1 - 2,17:42:00,Annecy,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '13:16:00', 1800], ['Mâcon - Loché TGV', '15:04:00', 2700, '15:07:00', 2700], ['Chambéry - Challes-les-Eaux', '16:35:00', 3600, '16:48:00', 3600], ['Aix-les-Bains le Revard', '16:58:00', 3600, '17:01:00', 3600], ['Annecy', '17:42:00', 4200, 0, 0]]"
5284,2024-09-17,12:58:00,Bordeaux Saint-Jean,17:58:00,Lille Europe,"[['Bordeaux Saint-Jean', 0, 0, '12:58:00', 0], ['Angoulême', '13:34:00', 0, '13:37:00', 0], ['Poitiers', '14:21:00', 300, '14:24:00', 300], ['Saint-Pierre-des-Corps', '14:57:00', 300, '15:01:00', 300], ['Massy TGV', '15:47:00', 0, '15:55:00', 0], ['Marne-la-Vallée Chessy', '16:26:00', 0, '16:31:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '16:41:00', 0, '16:47:00', 0], ['TGV Haute Picardie', '17:17:00', 0, '17:31:00', 0], ['Lille Europe', '17:58:00', 0, 0, 0]]"
6258,2024-09-17,12:59:00,Perpignan,18:17:00,Paris Gare de Lyon Hall 1 - 2,"[['Perpignan', 0, 0, '12:59:00', 0], ['Narbonne', '13:36:00', 0, '13:39:00', 0], ['Béziers', '13:52:00', 0, '14:00:00', 300], ['Agde', '14:12:00', 300, '14:15:00', 300], ['Sète', '14:28:00', 300, '14:31:00', 300], ['Montpellier Sud de France', '14:49:00', 300, '14:52:00', 60], ['Nîmes Pont du Gard', '15:10:00', 0, '15:15:00', 0], ['Valence TGV Rhône-Alpes Sud', '15:52:00', 0, '15:55:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '18:17:00', 300, 0, 0]]"
7835,2024-09-17,12:59:00,Lille Flandres,18:05:00,Marseille Saint-Charles,"[['Lille Flandres', 0, 0, '13:14:00', 900], ['Aéroport Charles de Gaulle 2 TGV', '14:13:00', 1200, '14:18:00', 1200], ['Marne-la-Vallée Chessy', '14:27:00', 1200, '14:33:00', 1200], ['Lyon Part Dieu', '16:30:00', 1800, '16:31:00', 1500], ['Avignon TGV', '17:34:00', 1500, '17:37:00', 1500], ['Marseille Saint-Charles', '18:05:00', 1200, 0, 0]]"
9553,2024-09-17,13:09:00,Paris Est,17:46:00,Francfort sur le Main,"[['Paris Est', 0, 0, '13:09:00', 0], ['Sarrebruck', '15:02:00', 300, '15:04:00', 300], ['Kaiserslautern Hbf', '15:40:00', 300, '15:42:00', 300], ['Mannheim Hbf', '16:20:00', 300, '16:31:00', 300], ['Francfort sur le Main', '17:46:00', 300, 0, 0]]"
8540,2024-09-17,13:12:00,Hendaye,17:49:00,Paris Montparnasse Hall 1 - 2,"[['Hendaye', 0, 0, '13:12:00', 0], ['Saint-Jean-de-Luz - Ciboure', '13:23:00', 0, '13:26:00', 0], ['Biarritz', '13:36:00', 0, '13:39:00', 0], ['Bayonne', '13:51:00', 0, '13:54:00', 0], ['Dax', '14:29:00', 300, '14:31:00', 120], ['Bordeaux Saint-Jean', '15:40:00', 0, '15:46:00', 0], ['Paris Montparnasse Hall 1 - 2', '17:49:00', 0, 0, 0]]"
9830,2024-09-17,13:17:00,Bruxelles Midi,19:05:00,Marseille Saint-Charles,"[['Bruxelles Midi', 0, 0, '13:17:00', 0], ['Lille Europe', '13:51:00', 0, '14:01:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '14:58:00', 300, '15:04:00', 300], ['Marne-la-Vallée Chessy', '15:09:00', 0, '15:15:00', 0], ['Lyon Part Dieu', '17:15:00', 900, '17:26:00', 1200], ['Avignon TGV', '18:28:00', 1200, '18:31:00', 1200], ['Aix-en-Provence TGV', '18:50:00', 1200, '18:53:00', 1200], ['Marseille Saint-Charles', '19:05:00', 1200, 0, 0]]"
2239,2024-09-17,13:37:00,Strasbourg,20:41:00,Toulon,"[['Strasbourg', 0, 0, '13:37:00', 0], ['Colmar', '14:05:00', 0, '14:08:00', 0], ['Mulhouse', '14:36:00', 0, '14:40:00', 0], ['Belfort - Montbéliard TGV', '15:02:00', 0, '15:06:00', 0], ['Besançon Franche-Comté TGV', '15:29:00', 0, '15:36:00', 0], ['Dijon', '16:04:00', 0, '16:20:00', 0], ['Beaune', '16:39:00', 0, '16:42:00', 0], ['Lyon Part Dieu', '17:56:00', 0, '18:06:00', 0], ['Avignon TGV', '19:08:00', 0, '19:11:00', 0], ['Aix-en-Provence TGV', '19:30:00', 0, '19:33:00', 0], ['Marseille Saint-Charles', '19:45:00', 0, '19:59:00', 0], ['Toulon', '20:41:00', 0, 0, 0]]"
9774,2024-09-17,13:45:00,Lausanne,18:07:00,Paris Gare de Lyon Hall 1 - 2,"[['Lausanne', 0, 0, '13:45:00', 0], ['Geneve', '14:21:00', 0, '14:29:00', 0], ['Bellegarde', '14:58:00', 0, '15:02:00', 0], ['Bourg-en-Bresse', '15:49:00', 0, '15:52:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '18:07:00', 1500, 0, 0]]"
5500,2024-09-17,13:57:00,Montpellier Saint-Roch,21:09:00,Metz,"[['Montpellier Saint-Roch', 0, 0, '13:57:00', 0], ['Nîmes Centre', '14:24:00', 0, '14:27:00', 0], ['Valence TGV Rhône-Alpes Sud', '15:09:00', 0, '15:14:00', 0], ['Lyon Part Dieu', '15:50:00', 0, '16:04:00', 0], ['Mâcon', '16:39:00', 0, '16:42:00', 0], ['Dijon', '17:40:00', 0, '17:50:00', 0], ['Besançon Franche-Comté TGV', '18:17:00', 0, '18:22:00', 0], ['Belfort - Montbéliard TGV', '18:44:00', 0, '18:47:00', 0], ['Mulhouse', '19:09:00', 0, '19:12:00', 0], ['Colmar', '19:41:00', 0, '19:44:00', 0], ['Strasbourg', '20:13:00', 0, '20:22:00', 0], ['Metz', '21:09:00', 0, 0, 0]]"
7860,2024-09-17,13:59:00,Montpellier Sud de France,18:48:00,Lille Flandres,"[['Montpellier Sud de France', 0, 0, '13:59:00', 0], ['Nîmes Pont du Gard', '14:18:00', 0, '14:21:00', 0], ['Lyon Saint-Exupéry TGV', '15:20:00', 0, '15:34:00', 0], ['Marne-la-Vallée Chessy', '17:19:00', 0, '17:26:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '17:35:00', 0, '17:42:00', 0], ['TGV Haute Picardie', '18:11:00', 0, '18:14:00', 0], ['Lille Flandres', '18:48:00', 0, 0, 0]]"
5454,2024-09-17,14:01:00,Strasbourg,20:02:00,Bordeaux Saint-Jean,"[['Strasbourg', 0, 0, '14:16:00', 900], ['Lorraine TGV', '14:51:00', 900, '14:54:00', 900], ['Meuse TGV', '15:13:00', 900, '15:20:00', 900], ['Champagne-Ardenne TGV', '15:44:00', 900, '15:47:00', 900], ['Aéroport Charles de Gaulle 2 TGV', '16:19:00', 900, '16:34:00', 900], ['Marne-la-Vallée Chessy', '16:38:00', 600, '16:42:00', 600], ['Massy TGV', '17:09:00', 300, '17:17:00', 300], ['Saint-Pierre-des-Corps', '18:03:00', 0, '18:07:00', 0], ['Poitiers', '18:39:00', 0, '18:42:00', 0], ['Angoulême', '19:21:00', 0, '19:24:00', 0], ['Bordeaux Saint-Jean', '20:02:00', 0, 0, 0]]"
6196,2024-09-17,14:04:00,Avignon Centre,17:56:00,Paris Gare de Lyon Hall 1 - 2,"[['Avignon Centre', 0, 0, '14:04:00', 0], ['Orange', '14:17:00', 0, '14:20:00', 0], ['Montélimar', '14:44:00', 0, '14:47:00', 0], ['Valence Ville', '15:10:00', 0, '15:13:00', 0], ['Lyon Saint-Exupéry TGV', '15:42:00', 0, '15:54:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '17:56:00', 600, 0, 0]]"
5480,2024-09-17,14:08:00,Nantes,19:29:00,Strasbourg,"[['Nantes', 0, 0, '14:08:00', 0], ['Angers Saint-Laud', '14:45:00', 0, '14:48:00', 0], ['Le Mans', '15:27:00', 0, '15:30:00', 0], ['Massy TGV', '16:18:00', 0, '16:26:00', 0], ['Marne-la-Vallée Chessy', '16:56:00', 0, '17:01:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '17:11:00', 0, '17:29:00', 0], ['Champagne-Ardenne TGV', '17:59:00', 0, '18:09:00', 0], ['Lorraine TGV', '18:48:00', 0, '18:51:00', 0], ['Strasbourg', '19:29:00', 0, 0, 0]]"
6177,2024-09-17,14:10:00,Paris Gare de Lyon Hall 1 - 2,20:17:00,Nice-Ville,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '14:35:00', 1500], ['Marseille Saint-Charles', '17:44:00', 1800, '17:58:00', 1800], ['Toulon', '18:36:00', 1500, '18:40:00', 1500], ['Saint-Raphaël Valescure', '19:20:00', 1200, '19:23:00', 1200], ['Cannes', '19:48:00', 1200, '19:53:00', 1200], ['Antibes', '20:01:00', 1200, '20:04:00', 1200], ['Nice-Ville', '20:17:00', 1200, 0, 0]]"
8630,2024-09-17,14:10:00,Brest,18:10:00,Paris Montparnasse Hall 1 - 2,"[['Brest', 0, 0, '14:10:00', 0], ['Morlaix', '14:41:00', 0, '14:43:00', 0], ['Plouaret Trégor', '15:01:00', 0, '15:08:00', 300], ['Guingamp', '15:21:00', 300, '15:24:00', 300], ['Saint-Brieuc', '15:38:00', 300, '15:41:00', 300], ['Lamballe', '15:50:00', 300, '15:53:00', 300], ['Rennes', '16:34:00', 300, '16:40:00', 300], ['Paris Montparnasse Hall 1 - 2', '18:10:00', 300, 0, 0]]"
9250,2024-09-17,14:10:00,MILANO PORTA GARIBALDI,23:14:00,Paris Gare de Lyon Hall 1 - 2,"[['MILANO PORTA GARIBALDI', 0, 0, '14:10:00', 0], ['Turin Porta Susa', '15:39:00', 0, '15:41:00', 0], ['OULX CESANA CLAVIERE SESTRIERE', '16:33:00', 0, '17:10:00', 0], ['Saint-Jean-de-Maurienne Arvan', '19:00:00', 0, '19:30:00', 0], ['Chambéry - Challes-les-Eaux', '20:15:00', 0, '20:22:00', 0], ['Mâcon - Loché TGV', '21:36:00', 0, '21:39:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '23:14:00', 0, 0, 0]]"
6919,2024-09-17,14:14:00,Paris Gare de Lyon Hall 1 - 2,17:43:00,Grenoble,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '14:14:00', 0], ['Lyon Saint-Exupéry TGV', '16:22:00', 900, '16:26:00', 900], ['Grenoble', '17:43:00', 1800, 0, 0]]"
8485,2024-09-17,14:16:00,Paris Montparnasse Hall 1 - 2,17:47:00,Bordeaux Saint-Jean,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '14:16:00', 0], ['Saint-Pierre-des-Corps', '15:13:00', 0, '15:17:00', 0], ['Poitiers', '15:51:00', 0, '15:54:00', 0], ['Angoulême', '16:33:00', 0, '16:36:00', 0], ['Libourne', '17:24:00', 300, '17:27:00', 300], ['Bordeaux Saint-Jean', '17:47:00', 300, 0, 0]]"
7672,2024-09-17,14:17:00,Toulouse Matabiau,18:52:00,Paris Montparnasse Hall 1 - 2,"[['Toulouse Matabiau', 0, 0, '14:17:00', 0], ['Montauban Ville Bourbon', '14:48:00', 0, '14:51:00', 0], ['Agen', '15:31:00', 0, '15:34:00', 0], ['Bordeaux Saint-Jean', '16:40:00', 0, '16:46:00', 0], ['Paris Montparnasse Hall 1 - 2', '18:52:00', 0, 0, 0]]"
5386,2024-09-17,14:36:00,Marseille Saint-Charles,20:45:00,Rennes,"[['Marseille Saint-Charles', 0, 0, '14:36:00', 0], ['Aix-en-Provence TGV', '15:07:00', 1200, '15:10:00', 1200], ['Avignon TGV', '15:30:00', 1200, '15:35:00', 1200], ['Lyon Part Dieu', '16:40:00', 1200, '16:45:00', 900], ['Massy TGV', '18:49:00', 900, '18:56:00', 900], ['Le Mans', '19:44:00', 900, '19:47:00', 900], ['Laval', '20:17:00', 900, '20:21:00', 900], ['Rennes', '20:45:00', 900, 0, 0]]"
9580,2024-09-17,14:39:00,Mannheim Hbf,21:46:00,Marseille Saint-Charles,"[['Mannheim Hbf', 0, 0, '14:39:00', 0], ['Karlsruhe Hbf', '15:14:00', 600, '15:22:00', 600], ['Baden-Baden', '15:39:00', 300, '15:40:00', 300], ['Strasbourg', '16:09:00', 300, '16:16:00', 0], ['Mulhouse', '17:05:00', 0, '17:09:00', 0], ['Belfort - Montbéliard TGV', '17:31:00', 0, '17:34:00', 0], ['Besançon Franche-Comté TGV', '17:55:00', 0, '17:58:00', 0], ['Chalon-sur-Saône', '18:53:00', 0, '18:56:00', 0], ['Lyon Part Dieu', '19:56:00', 0, '20:06:00', 0], ['Avignon TGV', '21:09:00', 0, '21:12:00', 0], ['Aix-en-Provence TGV', '21:31:00', 0, '21:34:00', 0], ['Marseille Saint-Charles', '21:46:00', 0, 0, 0]]"
6850,2024-09-17,14:40:00,Nice-Ville,19:25:00,Lyon Part Dieu,"[['Nice-Ville', 0, 0, '14:40:00', 0], ['Antibes', '14:53:00', 0, '14:56:00', 0], ['Cannes', '15:03:00', 0, '15:07:00', 0], ['Saint-Raphaël Valescure', '15:27:00', 0, '15:30:00', 0], ['Toulon', '16:17:00', 0, '16:21:00', 0], ['Marseille Saint-Charles', '17:03:00', 0, '17:18:00', 0], ['Aix-en-Provence TGV', '17:36:00', 300, '17:39:00', 300], ['Avignon TGV', '18:00:00', 300, '18:07:00', 300], ['Valence TGV Rhône-Alpes Sud', '18:45:00', 300, '18:50:00', 300], ['Lyon Part Dieu', '19:25:00', 300, 0, 0]]"
8623,2024-09-17,14:44:00,Paris Montparnasse Hall 1 - 2,18:40:00,Brest,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '14:44:00', 0], ['Laval', '15:55:00', 0, '15:58:00', 0], ['Rennes', '16:23:00', 0, '16:31:00', 0], ['Saint-Brieuc', '17:15:00', 0, '17:18:00', 0], ['Guingamp', '17:32:00', 0, '17:35:00', 0], ['Morlaix', '18:03:00', 0, '18:06:00', 0], ['Brest', '18:40:00', 0, 0, 0]]"
8723,2024-09-17,14:44:00,Paris Montparnasse Hall 1 - 2,18:41:00,Quimper,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '14:44:00', 0], ['Laval', '15:55:00', 0, '15:58:00', 0], ['Rennes', '16:23:00', 0, '16:27:00', 0], ['Redon', '17:01:00', 0, '17:04:00', 0], ['Vannes', '17:26:00', 0, '17:44:00', 900], ['Lorient', '17:56:00', 180, '17:57:00', 60], ['Quimperlé', '18:07:00', 0, '18:09:00', 0], ['Rosporden', '18:23:00', 0, '18:26:00', 0], ['Quimper', '18:41:00', 0, 0, 0]]"
6920,2024-09-17,14:47:00,Grenoble,17:56:00,Paris Gare de Lyon Hall 1 - 2,"[['Grenoble', 0, 0, '14:47:00', 0], ['Lyon Saint-Exupéry TGV', '15:48:00', 0, '15:54:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '17:56:00', 600, 0, 0]]"
9255,2024-09-17,14:48:00,Paris Gare de Lyon Hall 1 - 2,23:30:00,MILANO PORTA GARIBALDI,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '14:48:00', 0], ['Chambéry - Challes-les-Eaux', '18:06:00', 1800, '18:14:00', 1800], ['Saint-Jean-de-Maurienne Arvan', '18:55:00', 1800, '19:20:00', 1800], ['OULX CESANA CLAVIERE SESTRIERE', '20:30:00', 1200, '21:12:00', 1200], ['Turin Porta Susa', '21:46:00', 0, '21:48:00', 0], ['MILANO PORTA GARIBALDI', '23:30:00', 1200, 0, 0]]"
9864,2024-09-17,14:51:00,Montpellier Saint-Roch,20:43:00,Bruxelles Midi,"[['Montpellier Saint-Roch', 0, 0, '14:51:00', 0], ['Nîmes Centre', '15:16:00', 0, '15:19:00', 0], ['Valence TGV Rhône-Alpes Sud', '16:09:00', 0, '16:15:00', 0], ['Lyon Part Dieu', '16:49:00', 0, '17:00:00', 0], ['Marne-la-Vallée Chessy', '18:47:00', 0, '18:51:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '19:01:00', 0, '19:07:00', 0], ['Lille Europe', '19:58:00', 0, '20:09:00', 0], ['Bruxelles Midi', '20:43:00', 0, 0, 0]]"
9572,2024-09-17,14:52:00,Stuttgart Hbf,18:16:00,Paris Est,"[['Stuttgart Hbf', 0, 0, '14:52:00', 0], ['Karlsruhe Hbf', '15:30:00', 0, '15:37:00', 300], ['Strasbourg', '16:23:00', 300, '16:31:00', 0], ['Paris Est', '18:16:00', 0, 0, 0]]"
6122,2024-09-17,15:02:00,Marseille Saint-Charles,18:47:00,Paris Gare de Lyon Hall 1 - 2,"[['Marseille Saint-Charles', 0, 0, '15:02:00', 0], ['Aix-en-Provence TGV', '15:45:00', 1800, '15:48:00', 1800], ['Avignon TGV', '16:08:00', 1800, '16:11:00', 1800], ['Paris Gare de Lyon Hall 1 - 2', '18:47:00', 1500, 0, 0]]"
9832,2024-09-17,15:03:00,Bruxelles Midi,19:50:00,Nantes,"[['Bruxelles Midi', 0, 0, '15:03:00', 0], ['Lille Europe', 0, 0, '15:52:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '16:44:00', 0, '16:49:00', 0], ['Marne-la-Vallée Chessy', '16:58:00', 0, '17:02:00', 0], ['Massy TGV', '17:33:00', 0, '17:41:00', 0], ['Le Mans', '18:29:00', 0, '18:32:00', 0], ['Angers Saint-Laud', '19:10:00', 0, '19:13:00', 0], ['Nantes', '19:50:00', 0, 0, 0]]"
7856,2024-09-17,15:05:00,Nice-Ville,21:02:00,Paris Gare de Lyon Hall 1 - 2,"[['Nice-Ville', 0, 0, '15:25:00', 1200], ['Antibes', '15:39:00', 1200, '15:42:00', 1200], ['Cannes', '15:52:00', 1200, '15:55:00', 1200], ['Saint-Raphaël Valescure', '16:15:00', 1200, '16:18:00', 1200], ['Toulon', '17:05:00', 1200, '17:09:00', 1200], ['Aix-en-Provence TGV', '17:59:00', 1200, '18:02:00', 1200], ['Paris Gare de Lyon Hall 1 - 2', '21:02:00', 1200, 0, 0]]"
8509,2024-09-17,15:11:00,Paris Montparnasse Hall 1 - 2,19:27:00,Toulouse Matabiau,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '15:16:00', 300], ['Bordeaux Saint-Jean', '17:14:00', 0, '17:20:00', 0], ['Toulouse Matabiau', '19:27:00', 0, 0, 0]]"
8730,2024-09-17,15:12:00,Quimper,19:02:00,Paris Montparnasse Hall 1 - 2,"[['Quimper', 0, 0, '15:12:00', 0], ['Rosporden', '15:23:00', 0, '15:26:00', 0], ['Quimperlé', '15:39:00', 0, '15:41:00', 0], ['Lorient', '15:52:00', 0, '15:55:00', 0], ['Auray', '16:10:00', 0, '16:13:00', 0], ['Vannes', '16:23:00', 0, '16:26:00', 0], ['Rennes', '17:25:00', 0, '17:35:00', 0], ['Paris Montparnasse Hall 1 - 2', '19:02:00', 0, 0, 0]]"
9563,2024-09-17,15:12:00,Paris Est,19:44:00,Francfort sur le Main,"[['Paris Est', 0, 0, '15:12:00', 0], ['Strasbourg', '16:59:00', 0, '17:08:00', 0], ['Karlsruhe Hbf', '17:53:00', 0, '17:55:00', 0], ['Mannheim Hbf', '18:18:00', 0, 0, 0], ['Francfort sur le Main', '19:44:00', 0, 0, 0]]"
9868,2024-09-17,15:12:00,Marseille Saint-Charles,21:28:00,Bruxelles Midi,"[['Marseille Saint-Charles', 0, 0, '15:12:00', 0], ['Aix-en-Provence TGV', '16:03:00', 2400, '16:06:00', 2400], ['Avignon TGV', '16:26:00', 2400, '16:29:00', 2400], ['Lyon Part Dieu', '17:28:00', 2100, '17:40:00', 2400], ['Marne-la-Vallée Chessy', '19:32:00', 2700, '19:36:00', 2700], ['Aéroport Charles de Gaulle 2 TGV', '19:46:00', 2700, '19:52:00', 2700], ['Lille Europe', '20:43:00', 2700, '20:54:00', 2700], ['Bruxelles Midi', '21:28:00', 2700, 0, 0]]"
5288,2024-09-17,15:17:00,Nantes,19:35:00,Lille Europe,"[['Nantes', 0, 0, '15:17:00', 0], ['Angers Saint-Laud', '15:59:00', 0, '16:02:00', 0], ['Le Mans', '16:46:00', 0, '16:57:00', 0], ['Massy TGV', '17:47:00', 0, '17:55:00', 0], ['Marne-la-Vallée Chessy', '18:23:00', 0, '18:28:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '18:37:00', 0, '18:43:00', 0], ['Lille Europe', '19:35:00', 0, 0, 0]]"
7845,2024-09-17,15:20:00,Lille Flandres,20:26:00,Marseille Saint-Charles,"[['Lille Flandres', 0, 0, '15:20:00', 0], ['TGV Haute Picardie', '15:48:00', 0, '15:53:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '16:24:00', 0, '16:32:00', 0], ['Marne-la-Vallée Chessy', '16:43:00', 0, '16:49:00', 0], ['Lyon Saint-Exupéry TGV', '18:42:00', 600, '18:45:00', 600], ['Valence TGV Rhône-Alpes Sud', '19:08:00', 600, '19:11:00', 600], ['Avignon TGV', '19:44:00', 600, '19:47:00', 600], ['Aix-en-Provence TGV', '20:07:00', 600, '20:10:00', 600], ['Marseille Saint-Charles', '20:26:00', 600, 0, 0]]"
7804,2024-09-17,15:24:00,Lyon Perrache,18:14:00,Paris Gare de Lyon Hall 1 - 2,"[['Lyon Perrache', 0, 0, '15:54:00', 1800], ['Lyon Part Dieu', '16:02:00', 1800, '16:03:00', 1500], ['Paris Gare de Lyon Hall 1 - 2', '18:14:00', 2400, 0, 0]]"
8634,2024-09-17,15:28:00,Brest,19:02:00,Paris Montparnasse Hall 1 - 2,"[['Brest', 0, 0, '15:33:00', 300], ['Saint-Brieuc', '16:43:00', 300, '16:46:00', 300], ['Rennes', '17:29:00', 0, '17:35:00', 0], ['Paris Montparnasse Hall 1 - 2', '19:02:00', 0, 0, 0]]"
6978,2024-09-17,15:29:00,Annecy,19:14:00,Paris Gare de Lyon Hall 1 - 2,"[['Annecy', 0, 0, '15:29:00', 0], ['Aix-les-Bains le Revard', '15:56:00', 0, '15:59:00', 0], ['Chambéry - Challes-les-Eaux', '16:09:00', 0, '16:22:00', 0], ['Mâcon - Loché TGV', '17:37:00', 0, '17:40:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '19:14:00', 0, 0, 0]]"
9226,2024-09-17,15:34:00,Zuerich HB,19:40:00,Paris Gare de Lyon Hall 1 - 2,"[['Zuerich HB', 0, 0, '15:34:00', 0], ['Basel SBB', '16:28:00', 0, '16:34:00', 0], ['Mulhouse', '16:54:00', 0, '16:57:00', 0], ['Dijon', '17:59:00', 0, '18:03:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '19:40:00', 0, 0, 0]]"
