trip_headsign,Departure Date,Departure Time,Origin,Arrival Time,Destination,Stops
6852,2024-08-12,17:28:00,Nice-Ville,22:02:00,Lyon Part Dieu,"[['Nice-Ville', 0, 0, '17:28:00', 0], ['Antibes', '17:47:00', 0, '17:50:00', 0], ['Cannes', '17:58:00', 0, '18:02:00', 0], ['Saint-Raphaël Valescure', '18:23:00', 0, '18:26:00', 0], ['Les Arcs - Draguignan', '18:39:00', 0, '18:42:00', 0], ['Toulon', '19:16:00', 0, '19:20:00', 0], ['Marseille Saint-Charles', '20:04:00', 0, '20:16:00', 0], ['Aix-en-Provence TGV', '20:27:00', 0, '20:30:00', 0], ['Avignon TGV', '20:49:00', 0, '20:52:00', 0], ['Valence TGV Rhône-Alpes Sud', '21:24:00', 0, '21:27:00', 0], ['Lyon Part Dieu', '22:02:00', 0, 0, 0]]"
8367,2024-08-12,17:29:00,Paris Montparnasse Hall 1 - 2,20:27:00,La Rochelle,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '17:29:00', 0], ['Vendôme - Villiers-sur-Loir', '18:11:00', 0, '18:14:00', 0], ['Saint-Pierre-des-Corps', '18:33:00', 0, '18:37:00', 0], ['Niort', '19:44:00', 0, '19:47:00', 0], ['Surgères', '20:05:00', 0, '20:07:00', 0], ['La Rochelle', '20:27:00', 0, 0, 0]]"
5338,2024-08-12,17:30:00,Rennes,21:47:00,Lyon Perrache,"[['Rennes', 0, 0, '17:30:00', 0], ['Le Mans', '18:20:00', 0, '18:30:00', 0], ['Massy TGV', '19:18:00', 0, '19:26:00', 0], ['Lyon Part Dieu', '21:30:00', 0, '21:38:00', 0], ['Lyon Perrache', '21:47:00', 0, 0, 0]]"
7824,2024-08-12,17:32:00,Marseille Saint-Charles,21:22:00,Paris Gare de Lyon Hall 1 - 2,"[['Marseille Saint-Charles', 0, 0, '18:02:00', 1800], ['Aix-en-Provence TGV', '18:17:00', 1800, '18:20:00', 1800], ['Avignon TGV', '18:39:00', 1800, '18:42:00', 1800], ['Paris Gare de Lyon Hall 1 - 2', '21:22:00', 1800, 0, 0]]"
6123,2024-08-12,17:38:00,Paris Gare de Lyon Hall 1 - 2,20:57:00,Marseille Saint-Charles,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '17:38:00', 0], ['Avignon TGV', '20:17:00', 0, '20:20:00', 0], ['Aix-en-Provence TGV', '20:41:00', 0, '20:44:00', 0], ['Marseille Saint-Charles', '20:57:00', 0, 0, 0]]"
6875,2024-08-12,17:38:00,Toulouse Matabiau,21:36:00,Lyon Part Dieu,"[['Toulouse Matabiau', 0, 0, '17:38:00', 0], ['Carcassonne', '18:23:00', 0, '18:26:00', 0], ['Narbonne', '18:54:00', 0, '18:57:00', 0], ['Béziers', '19:10:00', 0, '19:13:00', 0], ['Sète', '19:34:00', 0, '19:37:00', 0], ['Montpellier Sud de France', '19:53:00', 0, '19:57:00', 0], ['Nîmes Pont du Gard', '20:15:00', 0, '20:18:00', 0], ['Valence TGV Rhône-Alpes Sud', '20:54:00', 0, '20:57:00', 0], ['Lyon Part Dieu', '21:36:00', 0, 0, 0]]"
2833,2024-08-12,17:39:00,Paris Est,19:04:00,Metz,"[['Paris Est', 0, 0, '17:39:00', 0], ['Metz', '19:04:00', 0, 0, 0]]"
7616,2024-08-12,17:39:00,Quimper,21:49:00,Paris Montparnasse Hall 1 - 2,"[['Quimper', 0, 0, '17:39:00', 0], ['Lorient', '18:11:00', 0, '18:14:00', 0], ['Auray', '18:30:00', 0, '18:33:00', 0], ['Vannes', '18:43:00', 0, '18:46:00', 0], ['Rennes', '19:44:00', 0, '19:48:00', 0], ['Laval', '20:12:00', 0, '20:15:00', 0], ['Le Mans', '20:45:00', 0, '20:48:00', 0], ['Paris Montparnasse Hall 1 - 2', '21:49:00', 0, 0, 0]]"
8895,2024-08-12,17:39:00,Paris Montparnasse Hall 1 - 2,18:33:00,Le Mans,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '17:39:00', 0], ['Le Mans', '18:33:00', 0, 0, 0]]"
9838,2024-08-12,17:40:00,Lille Europe,21:29:00,Rennes,"[['Lille Europe', 0, 0, '17:40:00', 0], ['TGV Haute Picardie', '18:05:00', 0, '18:08:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '18:38:00', 0, '18:47:00', 0], ['Marne-la-Vallée Chessy', '18:56:00', 0, '19:02:00', 0], ['Massy TGV', '19:34:00', 0, '19:42:00', 0], ['Le Mans', '20:30:00', 0, '20:33:00', 0], ['Laval', '21:03:00', 0, '21:06:00', 0], ['Rennes', '21:29:00', 0, 0, 0]]"
6225,2024-08-12,17:42:00,Paris Gare de Lyon Hall 1 - 2,22:58:00,Perpignan,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '17:42:00', 0], ['Valence TGV Rhône-Alpes Sud', '19:55:00', 0, '19:58:00', 0], ['Nîmes Centre', '20:42:00', 0, '20:46:00', 0], ['Montpellier Saint-Roch', '21:11:00', 0, '21:17:00', 0], ['Sète', '21:33:00', 0, '21:36:00', 0], ['Agde', '21:48:00', 0, '21:51:00', 0], ['Béziers', '22:03:00', 0, '22:06:00', 0], ['Narbonne', '22:19:00', 0, '22:22:00', 0], ['Perpignan', '22:58:00', 0, 0, 0]]"
8986,2024-08-12,17:44:00,Les Sables-d'Olonne,21:08:00,Paris Montparnasse Hall 1 - 2,"[[""Les Sables-d'Olonne"", 0, 0, '17:44:00', 0], ['La Roche-sur-Yon', '18:08:00', 0, '18:11:00', 0], ['Nantes', '18:54:00', 0, '19:05:00', 0], ['Angers Saint-Laud', '19:42:00', 0, '19:45:00', 0], ['Paris Montparnasse Hall 1 - 2', '21:08:00', 0, 0, 0]]"
12266,2024-08-12,17:46:00,Bordeaux Saint-Jean,19:49:00,Paris Montparnasse Hall 1 - 2,"[['Bordeaux Saint-Jean', 0, 0, '17:46:00', 0], ['Paris Montparnasse Hall 1 - 2', '19:49:00', 0, 0, 0]]"
6949,2024-08-12,17:46:00,Paris Gare de Lyon Hall 1 - 2,21:40:00,Annecy,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '17:46:00', 0], ['Mâcon - Loché TGV', '19:20:00', 0, '19:23:00', 0], ['Chambéry - Challes-les-Eaux', '20:42:00', 0, '20:56:00', 0], ['Aix-les-Bains le Revard', '21:07:00', 0, '21:10:00', 0], ['Annecy', '21:40:00', 0, 0, 0]]"
6708,2024-08-12,17:47:00,Mulhouse,20:42:00,Paris Gare de Lyon Hall 1 - 2,"[['Mulhouse', 0, 0, '17:47:00', 0], ['Belfort - Montbéliard TGV', '18:08:00', 0, '18:11:00', 0], ['Besançon Franche-Comté TGV', '18:32:00', 0, '18:35:00', 0], ['Dijon', '19:02:00', 0, '19:06:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '20:42:00', 0, 0, 0]]"
6628,2024-08-12,17:50:00,Lyon Perrache,20:08:00,Paris Gare de Lyon Hall 1 - 2,"[['Lyon Perrache', 0, 0, '17:50:00', 0], ['Lyon Part Dieu', '17:58:00', 0, '18:04:00', 0], ['Le Creusot-TGV', '18:43:00', 0, '18:46:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '20:08:00', 0, 0, 0]]"
7181,2024-08-12,17:51:00,Paris Gare du Nord,19:34:00,Valenciennes,"[['Paris Gare du Nord', 0, 0, '17:51:00', 0], ['Arras', '18:40:00', 0, '18:44:00', 0], ['Douai', '18:58:00', 0, '19:09:00', 0], ['Valenciennes', '19:34:00', 0, 0, 0]]"
7581,2024-08-12,17:51:00,Paris Gare du Nord,20:51:00,Rang-du-Fliers - Verton - Berck,"[['Paris Gare du Nord', 0, 0, '17:51:00', 0], ['Arras', '18:40:00', 0, '18:48:00', 0], ['Lille Europe', '19:08:00', 0, '19:15:00', 0], ['Calais - Fréthun', '19:43:00', 0, '19:54:00', 0], ['Boulogne sur Mer', '20:12:00', 0, '20:15:00', 0], ['Étaples - Le Touquet', '20:30:00', 0, '20:33:00', 0], ['Rang-du-Fliers - Verton - Berck', '20:51:00', 600, 0, 0]]"
8905,2024-08-12,17:51:00,Paris Montparnasse Hall 1 - 2,20:38:00,Saint-Nazaire,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '17:51:00', 0], ['Angers Saint-Laud', '19:14:00', 0, '19:18:00', 0], ['Nantes', '19:56:00', 0, '20:02:00', 0], ['Saint-Nazaire', '20:38:00', 0, 0, 0]]"
6260,2024-08-12,17:52:00,Montpellier Sud de France,21:04:00,Paris Gare de Lyon Hall 1 - 2,"[['Montpellier Sud de France', 0, 0, '17:52:00', 0], ['Nîmes Pont du Gard', '18:10:00', 0, '18:13:00', 0], ['Valence TGV Rhône-Alpes Sud', '18:50:00', 0, '18:53:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '21:04:00', 0, 0, 0]]"
6627,2024-08-12,17:52:00,Paris Gare de Lyon Hall 1 - 2,20:40:00,Lyon Perrache,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '18:22:00', 1800], ['Le Creusot-TGV', '19:42:00', 1800, '19:45:00', 1800], ['Lyon Part Dieu', '20:26:00', 1800, '20:32:00', 1800], ['Lyon Perrache', '20:40:00', 1800, 0, 0]]"
9844,2024-08-12,17:52:00,Bruxelles Midi,22:18:00,Lyon Perrache,"[['Bruxelles Midi', 0, 0, '17:52:00', 0], ['Lille Europe', '18:53:00', 0, '19:02:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '19:55:00', 0, '20:00:00', 0], ['Marne-la-Vallée Chessy', '20:09:00', 0, '20:13:00', 0], ['Lyon Part Dieu', '22:00:00', 0, '22:10:00', 0], ['Lyon Perrache', '22:18:00', 0, 0, 0]]"
6866,2024-08-12,17:54:00,Toulon,20:54:00,Lyon Part Dieu,"[['Toulon', 0, 0, '17:54:00', 0], ['Marseille Saint-Charles', '18:53:00', 0, '19:12:00', 0], ['Aix-en-Provence TGV', '19:23:00', 0, '19:26:00', 0], ['Avignon TGV', '19:46:00', 0, '19:49:00', 0], ['Lyon Part Dieu', '20:54:00', 0, 0, 0]]"
8317,2024-08-12,17:55:00,Paris Montparnasse Hall 1 - 2,19:15:00,Tours,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '17:55:00', 0], ['Vendôme - Villiers-sur-Loir', '18:40:00', 0, '18:43:00', 0], ['Saint-Pierre-des-Corps', '19:07:00', 0, '19:10:00', 0], ['Tours', '19:15:00', 0, 0, 0]]"
9277,2024-08-12,17:56:00,Paris Gare de Lyon Hall 1 - 2,21:37:00,Lausanne,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '17:56:00', 0], ['Dijon', '19:29:00', 0, '19:32:00', 0], ['Mouchard', '20:10:00', 0, '20:12:00', 0], ['Frasne', '20:40:00', 0, '20:42:00', 0], ['Vallorbe', '20:57:00', 0, '21:02:00', 0], ['Lausanne', '21:37:00', 0, 0, 0]]"
6038,2024-08-12,17:57:00,Perpignan,23:18:00,Paris Gare de Lyon Hall 1 - 2,"[['Perpignan', 0, 0, '17:57:00', 0], ['Narbonne', '18:35:00', 0, '18:38:00', 0], ['Béziers', '18:52:00', 0, '18:55:00', 0], ['Agde', '19:07:00', 0, '19:10:00', 0], ['Sète', '19:23:00', 0, '19:26:00', 0], ['Montpellier Saint-Roch', '19:44:00', 0, '19:51:00', 0], ['Nîmes Centre', '20:16:00', 0, '20:20:00', 0], ['Valence TGV Rhône-Alpes Sud', '21:02:00', 0, '21:05:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '23:18:00', 0, 0, 0]]"
9509,2024-08-12,17:58:00,Paris Est,22:04:00,Stuttgart Hbf,"[['Paris Est', 0, 0, '17:58:00', 0], ['Sarrebruck', '19:57:00', 0, '19:59:00', 0], ['Kaiserslautern Hbf', '20:37:00', 0, '20:39:00', 0], ['Mannheim Hbf', '21:23:00', 0, '21:26:00', 0], ['Stuttgart Hbf', '22:04:00', 0, 0, 0]]"
8639,2024-08-12,18:00:00,Paris Montparnasse Hall 1 - 2,21:39:00,Brest,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '18:00:00', 0], ['Rennes', '19:25:00', 0, '19:33:00', 0], ['Saint-Brieuc', '20:17:00', 0, '20:20:00', 0], ['Guingamp', '20:34:00', 0, '20:36:00', 0], ['Morlaix', '21:03:00', 0, '21:06:00', 0], ['Brest', '21:39:00', 0, 0, 0]]"
8731,2024-08-12,18:00:00,Paris Montparnasse Hall 1 - 2,21:27:00,Quimper,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '18:00:00', 0], ['Rennes', '19:25:00', 0, '19:29:00', 0], ['Vannes', '20:25:00', 0, '20:28:00', 0], ['Lorient', '20:51:00', 0, '20:54:00', 0], ['Quimper', '21:27:00', 0, 0, 0]]"
8550,2024-08-12,18:06:00,Hendaye,22:53:00,Paris Montparnasse Hall 1 - 2,"[['Hendaye', 0, 0, '18:06:00', 0], ['Saint-Jean-de-Luz - Ciboure', '18:16:00', 0, '18:19:00', 0], ['Biarritz', '18:29:00', 0, '18:32:00', 0], ['Bayonne', '18:46:00', 0, '18:49:00', 0], ['Dax', '19:20:00', 0, '19:26:00', 0], ['Bordeaux Saint-Jean', '20:42:00', 0, '20:50:00', 0], ['Paris Montparnasse Hall 1 - 2', '22:53:00', 0, 0, 0]]"
2573,2024-08-12,18:07:00,Paris Est,21:05:00,Remiremont,"[['Paris Est', 0, 0, '18:07:00', 0], ['Meuse TGV', '19:07:00', 0, '19:09:00', 0], ['Nancy', '19:44:00', 0, '19:58:00', 0], ['Épinal', '20:39:00', 0, '20:42:00', 0], ['Remiremont', '21:05:00', 0, 0, 0]]"
2593,2024-08-12,18:07:00,Paris Est,20:47:00,Saint-Dié-des-Vosges,"[['Paris Est', 0, 0, '18:07:00', 0], ['Meuse TGV', '19:07:00', 0, '19:09:00', 0], ['Nancy', '19:44:00', 0, '19:50:00', 0], ['Lunéville', '20:08:00', 0, '20:11:00', 0], ['Saint-Dié-des-Vosges', '20:47:00', 0, 0, 0]]"
7238,2024-08-12,18:08:00,Dunkerque,20:09:00,Paris Gare du Nord,"[['Dunkerque', 0, 0, '18:08:00', 0], ['Lille Europe', '18:40:00', 0, '18:51:00', 0], ['Arras', '19:13:00', 0, '19:18:00', 0], ['Paris Gare du Nord', '20:09:00', 0, 0, 0]]"
8088,2024-08-12,18:08:00,Saint-Malo,20:30:00,Paris Montparnasse Hall 1 - 2,"[['Saint-Malo', 0, 0, '18:08:00', 0], ['Dol-de-Bretagne', '18:21:00', 0, '18:24:00', 0], ['Rennes', '18:55:00', 0, '19:00:00', 0], ['Paris Montparnasse Hall 1 - 2', '20:30:00', 0, 0, 0]]"
6153,2024-08-12,18:10:00,Paris Gare de Lyon Hall 1 - 2,22:11:00,Toulon,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '18:10:00', 0], ['Marseille Saint-Charles', '21:14:00', 0, '21:28:00', 0], ['Toulon', '22:11:00', 0, 0, 0]]"
6825,2024-08-12,18:10:00,Lyon Part Dieu,22:23:00,Toulouse Matabiau,"[['Lyon Part Dieu', 0, 0, '18:10:00', 0], ['Valence TGV Rhône-Alpes Sud', '18:45:00', 0, '18:50:00', 0], ['Nîmes Centre', '19:33:00', 0, '19:36:00', 0], ['Montpellier Saint-Roch', '20:01:00', 0, '20:06:00', 0], ['Sète', '20:22:00', 0, '20:25:00', 0], ['Béziers', '20:47:00', 0, '20:50:00', 0], ['Narbonne', '21:03:00', 0, '21:06:00', 0], ['Carcassonne', '21:35:00', 0, '21:38:00', 0], ['Toulouse Matabiau', '22:23:00', 0, 0, 0]]"
8551,2024-08-12,18:11:00,Paris Montparnasse Hall 1 - 2,22:55:00,Hendaye,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '18:11:00', 0], ['Bordeaux Saint-Jean', '20:14:00', 0, '20:20:00', 0], ['Dax', '21:34:00', 0, '21:38:00', 0], ['Bayonne', '22:11:00', 0, '22:14:00', 0], ['Biarritz', '22:24:00', 0, '22:27:00', 0], ['Saint-Jean-de-Luz - Ciboure', '22:40:00', 0, '22:42:00', 0], ['Hendaye', '22:55:00', 0, 0, 0]]"
8592,2024-08-12,18:11:00,Paris Montparnasse Hall 1 - 2,23:33:00,Tarbes,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '18:11:00', 0], ['Bordeaux Saint-Jean', '20:14:00', 0, '20:20:00', 0], ['Dax', '21:34:00', 0, '21:42:00', 0], ['Orthez', '22:10:00', 0, '22:12:00', 0], ['Pau', '22:35:00', 0, '22:38:00', 0], ['Lourdes', '23:05:00', 0, '23:15:00', 0], ['Tarbes', '23:33:00', 0, 0, 0]]"
6195,2024-08-12,18:14:00,Paris Gare de Lyon Hall 1 - 2,22:34:00,Miramas,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '18:14:00', 0], ['Lyon Saint-Exupéry TGV', '20:05:00', 0, '20:14:00', 0], ['Valence Ville', '20:42:00', 0, '20:45:00', 0], ['Montélimar', '21:05:00', 0, '21:08:00', 0], ['Orange', '21:33:00', 0, '21:36:00', 0], ['Avignon Centre', '21:51:00', 0, '21:54:00', 0], ['Arles', '22:12:00', 0, '22:15:00', 0], ['Miramas', '22:34:00', 0, 0, 0]]"
6925,2024-08-12,18:14:00,Paris Gare de Lyon Hall 1 - 2,21:13:00,Grenoble,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '18:14:00', 0], ['Lyon Saint-Exupéry TGV', '20:05:00', 0, '20:10:00', 0], ['Grenoble', '21:13:00', 0, 0, 0]]"
7065,2024-08-12,18:15:00,Paris Gare du Nord,19:18:00,Lille Flandres,"[['Paris Gare du Nord', 0, 0, '18:15:00', 0], ['Lille Flandres', '19:18:00', 0, 0, 0]]"
8093,2024-08-12,18:15:00,Paris Montparnasse Hall 1 - 2,21:01:00,Saint-Malo,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '18:15:00', 0], ['Laval', '19:27:00', 0, '19:30:00', 0], ['Vitré', '19:48:00', 0, '19:50:00', 0], ['Rennes', '20:10:00', 0, '20:14:00', 0], ['Dol-de-Bretagne', '20:45:00', 0, '20:48:00', 0], ['Saint-Malo', '21:01:00', 0, 0, 0]]"
7674,2024-08-12,18:16:00,Toulouse Matabiau,23:08:00,Paris Montparnasse Hall 1 - 2,"[['Toulouse Matabiau', 0, 0, '18:16:00', 0], ['Montauban Ville Bourbon', '18:49:00', 0, '18:52:00', 0], ['Agen', '19:30:00', 0, '19:33:00', 0], ['Bordeaux Saint-Jean', '20:40:00', 0, '20:45:00', 0], ['Angoulême', '21:20:00', 0, '21:23:00', 0], ['Paris Montparnasse Hall 1 - 2', '23:08:00', 0, 0, 0]]"
9781,2024-08-12,18:18:00,Paris Gare de Lyon Hall 1 - 2,21:29:00,Geneve,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '18:18:00', 0], ['Bourg-en-Bresse', '20:07:00', 0, '20:10:00', 0], ['Nurieux Gare', '20:35:00', 0, '20:38:00', 0], ['Bellegarde', '21:00:00', 0, '21:03:00', 0], ['Geneve', '21:29:00', 0, 0, 0]]"
5124,2024-08-12,18:22:00,Lille Europe,23:48:00,Marseille Saint-Charles,"[['Lille Europe', 0, 0, '18:22:00', 0], ['Arras', '18:41:00', 0, '18:46:00', 0], ['TGV Haute Picardie', '19:06:00', 0, '19:15:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '19:44:00', 0, '20:00:00', 0], ['Marne-la-Vallée Chessy', '20:09:00', 0, '20:13:00', 0], ['Lyon Part Dieu', '22:00:00', 0, '22:06:00', 0], ['Avignon TGV', '23:08:00', 0, '23:11:00', 0], ['Aix-en-Provence TGV', '23:33:00', 0, '23:36:00', 0], ['Marseille Saint-Charles', '23:48:00', 0, 0, 0]]"
9223,2024-08-12,18:22:00,Paris Gare de Lyon Hall 1 - 2,22:26:00,Zuerich HB,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '18:22:00', 0], ['Dijon', '19:57:00', 0, '20:01:00', 0], ['Mulhouse', '21:03:00', 0, '21:06:00', 0], ['Basel SBB', '21:26:00', 0, '21:33:00', 0], ['Zuerich HB', '22:26:00', 0, 0, 0]]"
2454,2024-08-12,18:23:00,Strasbourg,20:16:00,Paris Est,"[['Strasbourg', 0, 0, '18:23:00', 0], ['Champagne-Ardenne TGV', '19:31:00', 0, '19:34:00', 0], ['Paris Est', '20:16:00', 0, 0, 0]]"
9780,2024-08-12,18:24:00,Geneve,21:42:00,Paris Gare de Lyon Hall 1 - 2,"[['Geneve', 0, 0, '18:24:00', 0], ['Bellegarde', '18:56:00', 0, '19:02:00', 0], ['Bourg-en-Bresse', '19:49:00', 0, '19:52:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '21:42:00', 0, 0, 0]]"
2253,2024-08-12,18:25:00,Paris Est,19:14:00,Reims,"[['Paris Est', 0, 0, '18:25:00', 0], ['Reims', '19:14:00', 0, 0, 0]]"
2751,2024-08-12,18:25:00,Paris Est,20:35:00,Sedan,"[['Paris Est', 0, 0, '18:25:00', 0], ['Reims', '19:14:00', 0, '19:21:00', 0], ['Rethel', '19:41:00', 0, '19:43:00', 0], ['Charleville-Mézières', '20:11:00', 0, '20:20:00', 0], ['Sedan', '20:35:00', 0, 0, 0]]"
6264,2024-08-12,18:25:00,Perpignan,23:30:00,Paris Gare de Lyon Hall 1 - 2,"[['Perpignan', 0, 0, '18:25:00', 0], ['Narbonne', '18:59:00', 0, '19:02:00', 0], ['Béziers', '19:16:00', 0, '19:19:00', 0], ['Sète', '19:41:00', 0, '19:45:00', 0], ['Montpellier Sud de France', '20:06:00', 0, '20:14:00', 0], ['Nîmes Pont du Gard', '20:35:00', 0, '20:39:00', 0], ['Valence TGV Rhône-Alpes Sud', '21:16:00', 0, '21:19:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '23:30:00', 0, 0, 0]]"
8391,2024-08-12,18:27:00,Paris Montparnasse Hall 1 - 2,21:21:00,La Rochelle,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '18:27:00', 0], ['Poitiers', '19:45:00', 0, '19:49:00', 0], [""Saint-Maixent-L'École"", '20:18:00', 0, '20:21:00', 0], ['Niort', '20:37:00', 0, '20:40:00', 0], ['Surgères', '20:58:00', 0, '21:00:00', 0], ['La Rochelle', '21:21:00', 0, 0, 0]]"
8491,2024-08-12,18:27:00,Paris Montparnasse Hall 1 - 2,21:42:00,Bordeaux Saint-Jean,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '18:27:00', 0], ['Poitiers', '19:45:00', 0, '19:54:00', 0], ['Angoulême', '20:33:00', 0, '20:36:00', 0], ['Libourne', '21:17:00', 0, '21:20:00', 0], ['Bordeaux Saint-Jean', '21:42:00', 0, 0, 0]]"
7836,2024-08-12,18:29:00,Marseille Saint-Charles,23:13:00,Tourcoing,"[['Marseille Saint-Charles', 0, 0, '18:29:00', 0], ['Aix-en-Provence TGV', '18:40:00', 0, '18:43:00', 0], ['Avignon TGV', '19:02:00', 0, '19:05:00', 0], ['Lyon Saint-Exupéry TGV', '19:57:00', 0, '20:02:00', 0], ['Marne-la-Vallée Chessy', '21:47:00', 0, '21:51:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '22:01:00', 0, '22:06:00', 0], ['Tourcoing', '23:13:00', 0, 0, 0]]"
8345,2024-08-12,18:31:00,Paris Montparnasse Hall 1 - 2,20:32:00,Poitiers,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '18:31:00', 0], ['Vendôme - Villiers-sur-Loir', '19:13:00', 0, '19:16:00', 0], ['Saint-Pierre-des-Corps', '19:36:00', 0, '19:44:00', 0], ['Châtellerault', '20:10:00', 0, '20:13:00', 0], ['Poitiers', '20:32:00', 0, 0, 0]]"
